time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
250.3664,250.36,0.012079,0.014991,260.9106,-844.8004,0,-241.1644,1.106605,1.106605,0.016479,-794.5036,0.25,-215.9318,55.93571,0,20.1,15.94703,0,12.23529,0.6087,0,0.7934,-844.8004,0,1,0,0,-0.7934,0,0.6087,-241.1644,0,0,0,1
250.3932,250.39,0.026782,0.017349,260.9285,-844.3218,0,-240.7973,1.112302,1.112302,0.016479,-794.5036,0.25,-215.9318,55.34375,0,20.1,15.94713,0,12.23515,0.6087,0,0.7934,-844.3218,0,1,0,0,-0.7934,0,0.6087,-240.7973,0,0,0,1
250.4078,250.4,0.014641,0.016808,260.9424,-844.1624,0,-240.675,1.114182,1.114182,0.016479,-794.5036,0.25,-215.9318,55.14657,0,20.1,15.94717,0,12.2351,0.6087,0,0.7934,-844.1624,0,1,0,0,-0.7934,0,0.6087,-240.675,0,0,0,1
250.4256,250.42,0.017765,0.016999,260.9605,-843.8434,0,-240.4303,1.118004,1.118004,0.027466,-794.5036,0.25,-215.9318,54.75217,0,20.1,15.94729,0,12.23495,0.6087,0,0.7934,-843.8434,0,1,0,0,-0.7934,0,0.6087,-240.4303,0,0,0,1
250.4394,250.43,0.013839,0.016367,260.9738,-843.684,0,-240.3079,1.119897,1.119897,0.045776,-794.5036,0.25,-215.9318,54.555,0,20.1,15.94739,0,12.23482,0.6087,0,0.7934,-843.684,0,1,0,0,-0.7934,0,0.6087,-240.3079,0,0,0,1
250.4592,250.45,0.019725,0.017039,260.9948,-843.365,0,-240.0632,1.123681,1.123681,0.064087,-794.5036,0.25,-215.9318,54.16077,0,20.1,15.94766,0,12.23447,0.6087,0,0.7934,-843.365,0,1,0,0,-0.7934,0,0.6087,-240.0632,0,0,0,1
250.4749,250.47,0.015792,0.016789,261.0103,-843.046,0,-239.8186,1.127466,1.127466,0.100708,-794.5036,0.25,-215.9318,53.76665,0,20.1,15.94809,0,12.23391,0.6087,0,0.7934,-843.046,0,1,0,0,-0.7934,0,0.6087,-239.8186,0,0,0,1
250.4904,250.49,0.015507,0.016533,261.026,-842.7271,0,-239.5739,1.1313,1.1313,0.130005,-794.5036,0.25,-215.9318,53.37265,0,20.1,15.94865,0,12.23318,0.6086,0,0.7935,-842.7271,0,1,0,0,-0.7935,0,0.6086,-239.5739,0,0,0,1
250.5048,250.5,0.014384,0.016103,261.0395,-842.5676,0,-239.4516,1.133205,1.133205,0.166626,-794.5036,0.25,-215.9318,53.1757,0,20.1,15.949,0,12.23272,0.6086,0,0.7935,-842.5676,0,1,0,0,-0.7935,0,0.6086,-239.4516,0,0,0,1
250.5215,250.52,0.01667,0.016216,261.0567,-842.2486,0,-239.2069,1.1371,1.1371,0.214233,-794.5036,0.25,-215.9318,52.78191,0,20.1,15.94992,0,12.23152,0.6085,0,0.7935,-842.2486,0,1,0,0,-0.7935,0,0.6085,-239.2069,0,0,0,1
