time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
109.4758,109.47,0.01972,0.015948,120.0171,-210.5475,0,102.9471,1.543602,1.543602,1.400771,NaN,NaN,NaN,NaN,0,20.1,-15.92759,0,-12.26058,-0.61,0,-0.7924,-210.5475,0,1,0,0,0.7924,0,-0.61,102.9471,0,0,0,1
109.4966,109.49,0.020771,0.016913,120.0319,-210.8662,0,102.702,1.549671,1.549671,1.261611,NaN,NaN,NaN,NaN,0,20.1,-15.93299,0,-12.25357,-0.6096,0,-0.7927,-210.8662,0,1,0,0,0.7927,0,-0.6096,102.702,0,0,0,1
109.512,109.51,0.015443,0.016619,120.051,-211.1849,0,102.457,1.555899,1.555899,1.17372,NaN,NaN,NaN,NaN,0,20.1,-15.93801,0,-12.24704,-0.6093,0,-0.7929,-211.1849,0,1,0,0,0.7929,0,-0.6093,102.457,0,0,0,1
109.5367,109.53,0.024671,0.018229,120.0719,-211.5037,0,102.2121,1.562292,1.562292,1.038222,NaN,NaN,NaN,NaN,0,20.1,-15.94244,0,-12.24126,-0.609,0,-0.7932,-211.5037,0,1,0,0,0.7932,0,-0.609,102.2121,0,0,0,1
109.5517,109.55,0.014978,0.017579,120.0871,-211.8226,0,101.9674,1.568804,1.568804,0.888076,NaN,NaN,NaN,NaN,0,20.1,-15.94624,0,-12.23632,-0.6088,0,-0.7933,-211.8226,0,1,0,0,0.7933,0,-0.6088,101.9674,0,0,0,1
109.5659,109.56,0.014211,0.016906,120.1006,-211.9821,0,101.845,1.572116,1.572116,0.763564,NaN,NaN,NaN,NaN,0,20.1,-15.94787,0,-12.2342,-0.6087,0,-0.7934,-211.9821,0,1,0,0,0.7934,0,-0.6087,101.845,0,0,0,1
109.5811,109.58,0.015259,0.016576,120.1164,-212.3011,0,101.6004,1.578805,1.578805,0.650039,NaN,NaN,NaN,NaN,0,20.1,-15.95064,0,-12.23058,-0.6085,0,-0.7936,-212.3011,0,1,0,0,0.7936,0,-0.6085,101.6004,0,0,0,1
109.5952,109.59,0.014059,0.016073,120.1298,-212.4606,0,101.4781,1.58216,1.58216,0.529189,NaN,NaN,NaN,NaN,0,20.1,-15.95177,0,-12.22911,-0.6084,0,-0.7936,-212.4606,0,1,0,0,0.7936,0,-0.6084,101.4781,0,0,0,1
109.6077,109.6,0.012547,0.015368,120.1424,-212.6202,0,101.3558,1.585543,1.585543,0.401001,NaN,NaN,NaN,NaN,0,20.1,-15.95263,0,-12.22799,-0.6084,0,-0.7937,-212.6202,0,1,0,0,0.7937,0,-0.6084,101.3558,0,0,0,1
109.6208,109.62,0.013092,0.014912,120.1559,-212.9393,0,101.1113,1.592348,1.592348,0.287476,NaN,NaN,NaN,NaN,0,20.1,-15.95386,0,-12.22639,-0.6083,0,-0.7937,-212.9393,0,1,0,0,0.7937,0,-0.6083,101.1113,0,0,0,1
109.6424,109.64,0.021605,0.016251,120.1774,-213.2583,0,100.8668,1.599153,1.599153,0.162964,NaN,NaN,NaN,NaN,0,20.1,-15.95455,0,-12.22548,-0.6082,0,-0.7938,-213.2583,0,1,0,0,0.7938,0,-0.6082,100.8668,0,0,0,1
109.6576,109.65,0.01517,0.016035,120.1923,-213.4179,0,100.7445,1.602569,1.602569,-0.020142,NaN,NaN,NaN,NaN,0,20.1,-15.95451,0,-12.22553,-0.6082,0,-0.7938,-213.4179,0,1,0,0,0.7938,0,-0.6082,100.7445,0,0,0,1
109.6755,109.67,0.017938,0.016415,120.2106,-213.737,0,100.5,1.609389,1.609389,-0.10437,NaN,NaN,NaN,NaN,0,20.1,-15.95406,0,-12.22612,-0.6083,0,-0.7937,-213.737,0,1,0,0,0.7937,0,-0.6083,100.5,0,0,0,1
109.6899,109.68,0.014409,0.016014,120.2246,-213.8965,0,100.3778,1.612778,1.612778,-0.195923,NaN,NaN,NaN,NaN,0,20.1,-15.95365,0,-12.22666,-0.6083,0,-0.7937,-213.8965,0,1,0,0,0.7937,0,-0.6083,100.3778,0,0,0,1
109.7034,109.7,0.013485,0.015508,120.2384,-214.2156,0,100.1332,1.61954,1.61954,-0.243537,NaN,NaN,NaN,NaN,0,20.1,-15.95261,0,-12.22802,-0.6084,0,-0.7937,-214.2156,0,1,0,0,0.7937,0,-0.6084,100.1332,0,0,0,1
109.7158,109.71,0.01232,0.014871,120.2503,-214.3751,0,100.0109,1.622916,1.622916,-0.26551,NaN,NaN,NaN,NaN,0,20.1,-15.95204,0,-12.22876,-0.6084,0,-0.7936,-214.3751,0,1,0,0,0.7936,0,-0.6084,100.0109,0,0,0,1
109.7278,109.72,0.012016,0.0143,120.2622,-214.5346,0,99.88862,1.626268,1.626268,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.95145,0,-12.22953,-0.6084,0,-0.7936,-214.5346,0,1,0,0,0.7936,0,-0.6084,99.8886,0,0,0,1
109.7405,109.74,0.012703,0.01398,120.2753,-214.8536,0,99.644,1.632963,1.632963,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.95027,0,-12.23107,-0.6085,0,-0.7935,-214.8536,0,1,0,0,0.7935,0,-0.6085,99.644,0,0,0,1
109.7544,109.75,0.013899,0.013964,120.2887,-215.0131,0,99.52168,1.636297,1.636297,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.94968,0,-12.23184,-0.6085,0,-0.7935,-215.0131,0,1,0,0,0.7935,0,-0.6085,99.5217,0,0,0,1
109.7749,109.77,0.020521,0.015275,120.3096,-215.3321,0,99.27702,1.642922,1.642922,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.9485,0,-12.23337,-0.6086,0,-0.7935,-215.3321,0,1,0,0,0.7935,0,-0.6086,99.277,0,0,0,1
109.7869,109.78,0.011986,0.014618,120.3214,-215.4916,0,99.15467,1.646235,1.646235,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.94791,0,-12.23414,-0.6087,0,-0.7934,-215.4916,0,1,0,0,0.7934,0,-0.6087,99.1547,0,0,0,1
109.7993,109.79,0.012432,0.01418,120.3337,-215.651,0,99.03232,1.649519,1.649519,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.94732,0,-12.23491,-0.6087,0,-0.7934,-215.651,0,1,0,0,0.7934,0,-0.6087,99.0323,0,0,0,1
109.8196,109.81,0.020323,0.015409,120.3544,-215.97,0,98.78759,1.656074,1.656074,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.94614,0,-12.23645,-0.6088,0,-0.7933,-215.97,0,1,0,0,0.7933,0,-0.6088,98.7876,0,0,0,1
109.8333,109.83,0.0137,0.015067,120.3681,-216.2889,0,98.54283,1.662586,1.662586,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.94496,0,-12.23799,-0.6089,0,-0.7933,-216.2889,0,1,0,0,0.7933,0,-0.6089,98.5428,0,0,0,1
109.8454,109.84,0.012038,0.014461,120.38,-216.4483,0,98.42044,1.665822,1.665822,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.94437,0,-12.23876,-0.6089,0,-0.7933,-216.4483,0,1,0,0,0.7933,0,-0.6089,98.4204,0,0,0,1
109.8595,109.85,0.014161,0.014401,120.394,-216.6078,0,98.29804,1.669049,1.669049,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.94378,0,-12.23953,-0.6089,0,-0.7932,-216.6078,0,1,0,0,0.7932,0,-0.6089,98.298,0,0,0,1
109.872,109.87,0.01245,0.014011,120.4067,-216.9266,0,98.05322,1.675493,1.675493,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.94259,0,-12.24107,-0.609,0,-0.7932,-216.9266,0,1,0,0,0.7932,0,-0.609,98.0532,0,0,0,1
109.8852,109.88,0.013244,0.013858,120.4197,-217.086,0,97.9308,1.678693,1.678693,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.942,0,-12.24184,-0.609,0,-0.7931,-217.086,0,1,0,0,0.7931,0,-0.609,97.9308,0,0,0,1
109.9012,109.9,0.015939,0.014274,120.4363,-217.4049,0,97.68594,1.685073,1.685073,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.94082,0,-12.24337,-0.6091,0,-0.7931,-217.4049,0,1,0,0,0.7931,0,-0.6091,97.6859,0,0,0,1
109.9217,109.92,0.020508,0.015521,120.4571,-217.7237,0,97.44104,1.691405,1.691405,-0.276496,NaN,NaN,NaN,NaN,0,20.1,-15.93964,0,-12.24491,-0.6092,0,-0.793,-217.7237,0,1,0,0,0.793,0,-0.6092,97.441,0,0,0,1
109.9428,109.94,0.021143,0.016645,120.4783,-218.0424,0,97.19611,1.6977,1.6977,-0.280159,NaN,NaN,NaN,NaN,0,20.1,-15.93844,0,-12.24647,-0.6093,0,-0.793,-218.0424,0,1,0,0,0.793,0,-0.6093,97.1961,0,0,0,1
109.9581,109.95,0.015243,0.016365,120.4928,-218.2018,0,97.07364,1.700838,1.700838,-0.283821,NaN,NaN,NaN,NaN,0,20.1,-15.93784,0,-12.24726,-0.6093,0,-0.7929,-218.2018,0,1,0,0,0.7929,0,-0.6093,97.0736,0,0,0,1
109.9729,109.97,0.014883,0.016068,120.5085,-218.5206,0,96.82867,1.707094,1.707094,-0.302131,NaN,NaN,NaN,NaN,0,20.1,-15.93655,0,-12.24894,-0.6094,0,-0.7929,-218.5206,0,1,0,0,0.7929,0,-0.6094,96.8287,0,0,0,1
109.9902,109.99,0.017258,0.016306,120.5253,-218.8393,0,96.58366,1.713294,1.713294,-0.331428,NaN,NaN,NaN,NaN,0,20.1,-15.93513,0,-12.25079,-0.6095,0,-0.7928,-218.8393,0,1,0,0,0.7928,0,-0.6095,96.5837,0,0,0,1
