vertex_index,xVertex_position,yVertex_position,zVertex_position,xNormal,yNormal,zNormal
57,-6.773796,0,54.83163,0.871321,0,0.490714
58,-7.272755,0,55.69824,0.861842,0,0.507177
59,-7.788086,0,56.55521,0.852053,0,0.523456
60,-8.319607,0,57.40224,0.841956,0,0.539547
61,-8.867115,0,58.23903,0.831555,0,0.555443
62,-9.430424,0,59.06525,0.820854,0,0.571138
63,-10.00932,0,59.88064,0.809857,0,0.586628
64,-10.60361,0,60.68487,0.798567,0,0.601906
65,-11.21307,0,61.47767,0.78699,0,0.616966
66,-11.83747,0,62.25875,0.775128,0,0.631804
67,-12.4766,0,63.02784,0.762987,0,0.646414
68,-13.13022,0,63.78464,0.75057,0,0.660791
69,-13.7981,0,64.52888,0.737883,0,0.674929
70,-14.48,0,65.26031,0.724929,0,0.688824
71,-15.17566,0,65.97865,0.711714,0,0.70247
72,-15.88485,0,66.68365,0.698241,0,0.715862
73,-16.6073,0,67.37506,0.684517,0,0.728997
74,-17.34276,0,68.05261,0.670546,0,0.741868
75,-18.09095,0,68.71606,0.656333,0,0.754471
76,-18.8516,0,69.36519,0.641883,0,0.766803
77,-19.62446,0,69.99976,0.627201,0,0.778857
78,-20.40923,0,70.61952,0.612294,0,0.790631
79,-21.20563,0,71.22427,0.597165,0,0.802119
80,-22.01337,0,71.81378,0.58182,0,0.813318
81,-22.83216,0,72.38784,0.566266,0,0.824223
82,-23.66172,0,72.94624,0.550507,0,0.83483
83,-24.50172,0,73.48878,0.53455,0,0.845137
84,-25.35189,0,74.01527,0.5184,0,0.855139
85,-26.2119,0,74.52553,0.502062,0,0.864832
86,-27.08145,0,75.01935,0.485544,0,0.874212
87,-27.96022,0,75.49655,0.46885,0,0.883278
88,-28.84789,0,75.95699,0.451987,0,0.892024
89,-29.74416,0,76.40047,0.434961,0,0.900449
90,-29.74416,0,76.40047,0.434961,0,0.900449
91,-30.64461,0,76.83543,0.434961,0,0.900449
92,-31.54506,0,77.27039,0.434961,0,0.900449
93,-32.44551,0,77.70536,0.434961,0,0.900449
94,-33.34596,0,78.14032,0.434961,0,0.900449
95,-34.24641,0,78.57528,0.434961,0,0.900449
96,-35.14686,0,79.01024,0.434961,0,0.900449
97,-36.04731,0,79.44521,0.434961,0,0.900449
98,-36.94775,0,79.88017,0.434961,0,0.900449
99,-37.84821,0,80.31512,0.434961,0,0.900449
100,-38.74865,0,80.75008,0.434961,0,0.900449
101,-39.6491,0,81.18505,0.434961,0,0.900449
102,-40.54955,0,81.62001,0.434961,0,0.900449
103,-41.45,0,82.05497,0.434961,0,0.900449
104,-42.35045,0,82.48993,0.434961,0,0.900449
105,-43.2509,0,82.9249,0.434961,0,0.900449
106,-44.15135,0,83.35986,0.434961,0,0.900449
107,-45.0518,0,83.79482,0.434961,0,0.900449
108,-45.95225,0,84.22977,0.434961,0,0.900449
109,-46.8527,0,84.66473,0.434961,0,0.900449
110,-47.75314,0,85.0997,0.434961,0,0.900449
111,-48.65359,0,85.53466,0.434961,0,0.900449
112,-49.55404,0,85.96962,0.434961,0,0.900449
113,-50.45449,0,86.40459,0.434961,0,0.900449
114,-51.35494,0,86.83955,0.434961,0,0.900449
115,-52.25539,0,87.27451,0.434961,0,0.900449
116,-53.15584,0,87.70947,0.434961,0,0.900449
117,-54.05629,0,88.14442,0.434961,0,0.900449
118,-54.95674,0,88.57939,0.434961,0,0.900449
119,-55.85719,0,89.01435,0.434961,0,0.900449
