time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
169.8832,169.88,0.013684,0.015442,180.4251,-44.84385,0,-229.3318,2.205658,2.205658,0.162964,-59.90352,0.25,-171.5639,59.39397,0,20.1,-2.342702,0,19.96301,0.9932,0,-0.1166,-44.8439,0,1,0,0,0.1166,0,0.9932,-229.3318,0,0,0,1
169.9044,169.9,0.02124,0.016602,180.4394,-44.89069,0,-228.9326,2.207198,2.207198,0.162964,-59.90352,0.25,-171.5639,58.99568,0,20.1,-2.341566,0,19.96314,0.9932,0,-0.1165,-44.8907,0,1,0,0,0.1165,0,0.9932,-228.9326,0,0,0,1
169.9199,169.91,0.015488,0.016379,180.4544,-44.9141,0,-228.733,2.207974,2.207974,0.162964,-59.90352,0.25,-171.5639,58.79655,0,20.1,-2.340999,0,19.96321,0.9932,0,-0.1165,-44.9141,0,1,0,0,0.1165,0,0.9932,-228.733,0,0,0,1
169.9362,169.93,0.016294,0.016362,180.4712,-44.9609,0,-228.3337,2.209553,2.209553,0.162964,-59.90352,0.25,-171.5639,58.39833,0,20.1,-2.339863,0,19.96334,0.9932,0,-0.1164,-44.9609,0,1,0,0,0.1164,0,0.9932,-228.3337,0,0,0,1
169.9578,169.95,0.02156,0.017401,180.4926,-45.00768,0,-227.9344,2.211156,2.211156,0.162964,-59.90352,0.25,-171.5639,58.00017,0,20.1,-2.338727,0,19.96348,0.9932,0,-0.1164,-45.0077,0,1,0,0,0.1164,0,0.9932,-227.9344,0,0,0,1
169.9729,169.97,0.015092,0.016939,180.5079,-45.05444,0,-227.5352,2.212778,2.212778,0.162964,-59.90352,0.25,-171.5639,57.60207,0,20.1,-2.337592,0,19.96361,0.9932,0,-0.1163,-45.0544,0,1,0,0,0.1163,0,0.9932,-227.5352,0,0,0,1
169.9879,169.98,0.014985,0.016548,180.5225,-45.07781,0,-227.3356,2.213595,2.213595,0.162964,-59.90352,0.25,-171.5639,57.40304,0,20.1,-2.337024,0,19.96367,0.9932,0,-0.1163,-45.0778,0,1,0,0,0.1163,0,0.9932,-227.3356,0,0,0,1
170.0037,170,0.015856,0.01641,180.5386,-45.12453,0,-226.9363,2.215255,2.215255,0.162964,-59.90352,0.25,-171.5639,57.00504,0,20.1,-2.335888,0,19.96381,0.9932,0,-0.1162,-45.1245,0,1,0,0,0.1162,0,0.9932,-226.9363,0,0,0,1
170.0262,170.02,0.022431,0.017614,180.5611,-45.17123,0,-226.537,2.216938,2.216938,0.162964,-59.90352,0.25,-171.5639,56.60704,0,20.1,-2.334753,0,19.96394,0.9932,0,-0.1162,-45.1712,0,1,0,0,0.1162,0,0.9932,-226.537,0,0,0,1
170.0401,170.04,0.013926,0.016877,180.5751,-45.21791,0,-226.1377,2.218649,2.218649,0.162964,-59.90352,0.25,-171.5639,56.20913,0,20.1,-2.333617,0,19.96407,0.9932,0,-0.1161,-45.2179,0,1,0,0,0.1161,0,0.9932,-226.1377,0,0,0,1
