time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
427.5451,427.54,0.013815,0.015398,438.0875,-376.339,0,421.8723,1.840479,1.840479,1.144423,NaN,NaN,NaN,NaN,0,20.1,16.23748,0,11.84712,0.5894,0,0.8078,-376.339,0,1,0,0,-0.8078,0,0.5894,421.8723,0,0,0,1
427.5663,427.56,0.021193,0.016557,438.1012,-376.0142,0,422.1091,1.844879,1.844879,1.023574,NaN,NaN,NaN,NaN,0,20.1,16.24171,0,11.84132,0.5891,0,0.808,-376.0142,0,1,0,0,-0.808,0,0.5891,422.1091,0,0,0,1
427.5802,427.58,0.01395,0.016035,438.1151,-375.6893,0,422.3459,1.849438,1.849438,0.935683,NaN,NaN,NaN,NaN,0,20.1,16.24558,0,11.83601,0.5889,0,0.8082,-375.6893,0,1,0,0,-0.8082,0,0.5889,422.3459,0,0,0,1
427.5944,427.59,0.01421,0.01567,438.1289,-375.5269,0,422.4642,1.851727,1.851727,0.869765,NaN,NaN,NaN,NaN,0,20.1,16.24738,0,11.83355,0.5887,0,0.8083,-375.5269,0,1,0,0,-0.8083,0,0.5887,422.4642,0,0,0,1
427.6078,427.6,0.013346,0.015205,438.1423,-375.3644,0,422.5825,1.854083,1.854083,0.803847,NaN,NaN,NaN,NaN,0,20.1,16.24904,0,11.83127,0.5886,0,0.8084,-375.3644,0,1,0,0,-0.8084,0,0.5886,422.5825,0,0,0,1
427.6293,427.62,0.021539,0.016472,438.1644,-375.0394,0,422.8191,1.858856,1.858856,0.748916,NaN,NaN,NaN,NaN,0,20.1,16.25213,0,11.82702,0.5884,0,0.8086,-375.0394,0,1,0,0,-0.8086,0,0.5884,422.8191,0,0,0,1
427.643,427.64,0.013684,0.015914,438.1781,-374.7143,0,423.0555,1.863739,1.863739,0.679336,NaN,NaN,NaN,NaN,0,20.1,16.25493,0,11.82316,0.5882,0,0.8087,-374.7143,0,1,0,0,-0.8087,0,0.5882,423.0555,0,0,0,1
427.657,427.65,0.013954,0.015522,438.1916,-374.5518,0,423.1738,1.866162,1.866162,0.646377,NaN,NaN,NaN,NaN,0,20.1,16.25627,0,11.82133,0.5881,0,0.8088,-374.5518,0,1,0,0,-0.8088,0,0.5881,423.1738,0,0,0,1
427.6725,427.67,0.015495,0.015517,438.2078,-374.2266,0,423.4101,1.871197,1.871197,0.631728,NaN,NaN,NaN,NaN,0,20.1,16.25887,0,11.81775,0.5879,0,0.8089,-374.2266,0,1,0,0,-0.8089,0,0.5879,423.4101,0,0,0,1
427.6869,427.68,0.014417,0.015297,438.2213,-374.064,0,423.5283,1.873748,1.873748,0.61708,NaN,NaN,NaN,NaN,0,20.1,16.26014,0,11.816,0.5879,0,0.809,-374.064,0,1,0,0,-0.809,0,0.5879,423.5283,0,0,0,1
427.7068,427.7,0.019903,0.016218,438.2417,-373.7387,0,423.7646,1.878851,1.878851,0.613418,NaN,NaN,NaN,NaN,0,20.1,16.26267,0,11.81251,0.5877,0,0.8091,-373.7387,0,1,0,0,-0.8091,0,0.5877,423.7646,0,0,0,1
427.7286,427.72,0.021807,0.017336,438.2637,-373.4134,0,424.0008,1.884088,1.884088,0.609756,NaN,NaN,NaN,NaN,0,20.1,16.26519,0,11.80905,0.5875,0,0.8092,-373.4134,0,1,0,0,-0.8092,0,0.5875,424.0008,0,0,0,1
427.7415,427.74,0.012986,0.016466,438.2764,-373.0881,0,424.2369,1.889386,1.889386,0.609756,NaN,NaN,NaN,NaN,0,20.1,16.2677,0,11.80559,0.5873,0,0.8093,-373.0881,0,1,0,0,-0.8093,0,0.5873,424.2369,0,0,0,1
427.755,427.75,0.013408,0.015854,438.2894,-372.9254,0,424.3549,1.89209,1.89209,0.609756,NaN,NaN,NaN,NaN,0,20.1,16.26896,0,11.80386,0.5873,0,0.8094,-372.9254,0,1,0,0,-0.8094,0,0.5873,424.3549,0,0,0,1
427.7687,427.76,0.013701,0.015424,438.3031,-372.7627,0,424.4729,1.894793,1.894793,0.609756,NaN,NaN,NaN,NaN,0,20.1,16.27021,0,11.80213,0.5872,0,0.8095,-372.7627,0,1,0,0,-0.8095,0,0.5872,424.4729,0,0,0,1
427.7806,427.78,0.011958,0.01473,438.3154,-372.4373,0,424.7089,1.900268,1.900268,0.609756,NaN,NaN,NaN,NaN,0,20.1,16.27273,0,11.79866,0.587,0,0.8096,-372.4373,0,1,0,0,-0.8096,0,0.587,424.7089,0,0,0,1
427.7926,427.79,0.01196,0.014176,438.327,-372.2745,0,424.8269,1.903058,1.903058,0.609756,NaN,NaN,NaN,NaN,0,20.1,16.27398,0,11.79693,0.5869,0,0.8097,-372.2745,0,1,0,0,-0.8097,0,0.5869,424.8269,0,0,0,1
427.804,427.8,0.011406,0.013622,438.3385,-372.1118,0,424.9449,1.905829,1.905829,0.609756,NaN,NaN,NaN,NaN,0,20.1,16.27524,0,11.7952,0.5868,0,0.8097,-372.1118,0,1,0,0,-0.8097,0,0.5868,424.9449,0,0,0,1
427.8163,427.81,0.01225,0.013348,438.3506,-371.949,0,425.0628,1.908661,1.908661,0.606093,NaN,NaN,NaN,NaN,0,20.1,16.27649,0,11.79348,0.5867,0,0.8098,-371.949,0,1,0,0,-0.8098,0,0.5867,425.0628,0,0,0,1
427.8282,427.82,0.011931,0.013065,438.3626,-371.7862,0,425.1807,1.911474,1.911474,0.598769,NaN,NaN,NaN,NaN,0,20.1,16.27772,0,11.79177,0.5867,0,0.8098,-371.7862,0,1,0,0,-0.8098,0,0.5867,425.1807,0,0,0,1
427.8404,427.84,0.012222,0.012896,438.3754,-371.4606,0,425.4165,1.91723,1.91723,0.595107,NaN,NaN,NaN,NaN,0,20.1,16.28016,0,11.78839,0.5865,0,0.81,-371.4606,0,1,0,0,-0.81,0,0.5865,425.4165,0,0,0,1
