time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
1138.345,1138.34,0.019387,0.016472,1148.887,-313.6514,0,175.4055,2.167745,2.167745,0.027466,-303.7997,0.25,88.47757,87.20816,0,20.1,-4.360226,0,19.62138,0.9762,0,-0.2169,-313.6514,0,1,0,0,0.2169,0,0.9762,175.4055,0,0,0,1
1138.368,1138.36,0.022946,0.017767,1148.903,-313.7386,0,175.798,2.159236,2.159236,0.075073,-303.7997,0.25,88.47757,87.60781,0,20.1,-4.359713,0,19.62149,0.9762,0,-0.2169,-313.7386,0,1,0,0,0.2169,0,0.9762,175.798,0,0,0,1
1138.383,1138.38,0.015268,0.017267,1148.918,-313.8258,0,176.1904,2.150802,2.150802,0.119019,-303.7997,0.25,88.47757,88.00748,0,20.1,-4.358897,0,19.62167,0.9762,0,-0.2169,-313.8258,0,1,0,0,0.2169,0,0.9762,176.1904,0,0,0,1
1138.4,1138.4,0.017183,0.01725,1148.935,-313.913,0,176.5828,2.142339,2.142339,0.184937,-303.7997,0.25,88.47757,88.40717,0,20.1,-4.35763,0,19.62195,0.9762,0,-0.2168,-313.913,0,1,0,0,0.2168,0,0.9762,176.5828,0,0,0,1
1138.415,1138.41,0.014105,0.016621,1148.949,-313.9565,0,176.779,2.138134,2.138134,0.287476,-303.7997,0.25,88.47757,88.60703,0,20.1,-4.356646,0,19.62217,0.9762,0,-0.2167,-313.9565,0,1,0,0,0.2167,0,0.9762,176.779,0,0,0,1
1138.429,1138.42,0.014526,0.016202,1148.964,-314.0001,0,176.9753,2.133933,2.133933,0.390015,-303.7997,0.25,88.47757,88.80691,0,20.1,-4.35531,0,19.62247,0.9762,0,-0.2167,-314.0001,0,1,0,0,0.2167,0,0.9762,176.9753,0,0,0,1
1138.444,1138.44,0.01544,0.01605,1148.979,-314.0872,0,177.3677,2.125593,2.125593,0.503554,-303.7997,0.25,88.47757,89.20667,0,20.1,-4.351861,0,19.62323,0.9763,0,-0.2165,-314.0872,0,1,0,0,0.2165,0,0.9763,177.3677,0,0,0,1
1138.461,1138.46,0.016723,0.016184,1148.997,-314.1741,0,177.7602,2.117316,2.117316,0.650039,-303.7997,0.25,88.47757,89.60645,0,20.1,-4.347409,0,19.62422,0.9763,0,-0.2163,-314.1741,0,1,0,0,0.2163,0,0.9763,177.7602,0,0,0,1
1138.476,1138.47,0.015244,0.015996,1149.011,-314.2176,0,177.9565,2.113237,2.113237,0.814834,-303.7997,0.25,88.47757,89.80634,0,20.1,-4.344618,0,19.62484,0.9764,0,-0.2162,-314.2176,0,1,0,0,0.2162,0,0.9764,177.9565,0,0,0,1
1138.495,1138.49,0.018468,0.016491,1149.03,-314.3044,0,178.349,2.105145,2.105145,0.994277,-303.7997,0.25,88.47757,90.20618,0,20.1,-4.337806,0,19.62635,0.9764,0,-0.2158,-314.3044,0,1,0,0,0.2158,0,0.9764,178.349,0,0,0,1
