time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
589.0731,589.07,0.012343,0.013968,599.6128,-254.7568,0,304.1797,1.032851,1.032851,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.20736,0,-13.1433,-0.6539,0,-0.7566,-254.7568,0,1,0,0,0.7566,0,-0.6539,304.1797,0,0,0,1
589.0905,589.09,0.017462,0.014667,599.6254,-255.061,0,303.9168,1.043883,1.043883,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.20802,0,-13.14253,-0.6539,0,-0.7566,-255.061,0,1,0,0,0.7566,0,-0.6539,303.9168,0,0,0,1
589.1025,589.1,0.011975,0.014128,599.637,-255.2131,0,303.7854,1.049434,1.049434,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.20836,0,-13.14215,-0.6538,0,-0.7566,-255.2131,0,1,0,0,0.7566,0,-0.6538,303.7854,0,0,0,1
589.1186,589.11,0.016097,0.014522,599.653,-255.3652,0,303.654,1.054965,1.054965,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.20869,0,-13.14176,-0.6538,0,-0.7567,-255.3652,0,1,0,0,0.7567,0,-0.6538,303.654,0,0,0,1
589.1308,589.13,0.012195,0.014057,599.6655,-255.6694,0,303.3911,1.066046,1.066046,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.20935,0,-13.141,-0.6538,0,-0.7567,-255.6694,0,1,0,0,0.7567,0,-0.6538,303.3911,0,0,0,1
589.1442,589.14,0.013375,0.01392,599.6786,-255.8215,0,303.2597,1.071587,1.071587,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.20968,0,-13.14061,-0.6538,0,-0.7567,-255.8215,0,1,0,0,0.7567,0,-0.6538,303.2597,0,0,0,1
589.1638,589.16,0.019619,0.01506,599.6985,-256.1257,0,302.9969,1.082701,1.082701,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.21035,0,-13.13984,-0.6537,0,-0.7567,-256.1257,0,1,0,0,0.7567,0,-0.6537,302.9969,0,0,0,1
589.1776,589.17,0.013782,0.014804,599.7119,-256.2778,0,302.8655,1.088252,1.088252,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.21068,0,-13.13946,-0.6537,0,-0.7568,-256.2778,0,1,0,0,0.7568,0,-0.6537,302.8655,0,0,0,1
589.1902,589.19,0.012634,0.01437,599.7252,-256.582,0,302.6028,1.099398,1.099398,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.21134,0,-13.13869,-0.6537,0,-0.7568,-256.582,0,1,0,0,0.7568,0,-0.6537,302.6028,0,0,0,1
589.2028,589.2,0.012642,0.014025,599.7374,-256.7341,0,302.4714,1.104993,1.104993,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.21167,0,-13.13831,-0.6536,0,-0.7568,-256.7341,0,1,0,0,0.7568,0,-0.6536,302.4714,0,0,0,1
589.2153,589.21,0.012529,0.013726,599.7497,-256.8862,0,302.34,1.110566,1.110566,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.212,0,-13.13793,-0.6536,0,-0.7568,-256.8862,0,1,0,0,0.7568,0,-0.6536,302.34,0,0,0,1
589.228,589.22,0.012616,0.013504,599.7624,-257.0384,0,302.2086,1.11616,1.11616,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.21234,0,-13.13754,-0.6536,0,-0.7568,-257.0384,0,1,0,0,0.7568,0,-0.6536,302.2086,0,0,0,1
589.2403,589.24,0.012322,0.013267,599.7751,-257.3426,0,301.9459,1.12735,1.12735,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.213,0,-13.13678,-0.6536,0,-0.7569,-257.3426,0,1,0,0,0.7569,0,-0.6536,301.9459,0,0,0,1
589.2535,589.25,0.013165,0.013247,599.7878,-257.4948,0,301.8145,1.132923,1.132923,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.21333,0,-13.13639,-0.6536,0,-0.7569,-257.4948,0,1,0,0,0.7569,0,-0.6536,301.8145,0,0,0,1
589.2751,589.27,0.021667,0.014931,599.8099,-257.799,0,301.5518,1.144157,1.144157,0.144653,NaN,NaN,NaN,NaN,0,20.1,-15.21399,0,-13.13562,-0.6535,0,-0.7569,-257.799,0,1,0,0,0.7569,0,-0.6535,301.5518,0,0,0,1
