time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
1014.355,1014.35,0.016556,0.016494,1024.898,-619.9193,0,355.9345,2.550606,2.550606,-2.221105,-659.1307,0.25,310.7577,59.46774,0,20.1,-15.30956,0,-13.02411,-0.648,0,-0.7617,-619.9193,0,1,0,0,0.7617,0,-0.648,355.9345,0,0,0,1
1014.381,1014.38,0.02681,0.018557,1024.917,-620.3782,0,355.5434,2.557268,2.557268,-2.217443,-659.1307,0.25,310.7577,58.87165,0,20.1,-15.29443,0,-13.04188,-0.6488,0,-0.7609,-620.3782,0,1,0,0,0.7609,0,-0.6488,355.5434,0,0,0,1
1014.394,1014.39,0.012323,0.01731,1024.928,-620.5311,0,355.4129,2.559364,2.559364,-2.217443,-659.1307,0.25,310.7577,58.67295,0,20.1,-15.28938,0,-13.0478,-0.6491,0,-0.7607,-620.5311,0,1,0,0,0.7607,0,-0.6491,355.4129,0,0,0,1
1014.413,1014.41,0.019426,0.017733,1024.948,-620.8367,0,355.1518,2.56328,2.56328,-2.217443,-659.1307,0.25,310.7577,58.27567,0,20.1,-15.27928,0,-13.05963,-0.6497,0,-0.7602,-620.8367,0,1,0,0,0.7602,0,-0.6497,355.1518,0,0,0,1
1014.426,1014.42,0.013107,0.016808,1024.961,-620.9895,0,355.0211,2.565203,2.565203,-2.217443,-659.1307,0.25,310.7577,58.07693,0,20.1,-15.27422,0,-13.06554,-0.65,0,-0.7599,-620.9895,0,1,0,0,0.7599,0,-0.65,355.0211,0,0,0,1
1014.447,1014.44,0.020637,0.017574,1024.982,-621.2949,0,354.7597,2.568689,2.568689,-2.217443,-659.1307,0.25,310.7577,57.67958,0,20.1,-15.2641,0,-13.07736,-0.6506,0,-0.7594,-621.2949,0,1,0,0,0.7594,0,-0.6506,354.7597,0,0,0,1
1014.46,1014.45,0.012778,0.016615,1024.994,-621.4474,0,354.6288,2.570354,2.570354,-2.210119,-659.1307,0.25,310.7577,57.48092,0,20.1,-15.25906,0,-13.08324,-0.6509,0,-0.7592,-621.4474,0,1,0,0,0.7592,0,-0.6509,354.6288,0,0,0,1
1014.471,1014.47,0.011729,0.015638,1025.006,-621.7524,0,354.367,2.573316,2.573316,-2.210119,-659.1307,0.25,310.7577,57.0836,0,20.1,-15.24896,0,-13.09501,-0.6515,0,-0.7587,-621.7524,0,1,0,0,0.7587,0,-0.6515,354.367,0,0,0,1
1014.485,1014.48,0.013403,0.015191,1025.019,-621.9049,0,354.236,2.574723,2.574723,-2.210119,-659.1307,0.25,310.7577,56.88493,0,20.1,-15.24391,0,-13.10089,-0.6518,0,-0.7584,-621.9049,0,1,0,0,0.7584,0,-0.6518,354.236,0,0,0,1
1014.497,1014.49,0.012141,0.014581,1025.031,-622.0573,0,354.1049,2.576044,2.576044,-2.210119,-659.1307,0.25,310.7577,56.68629,0,20.1,-15.23885,0,-13.10677,-0.6521,0,-0.7582,-622.0573,0,1,0,0,0.7582,0,-0.6521,354.1049,0,0,0,1
1014.51,1014.51,0.013109,0.014286,1025.045,-622.3619,0,353.8426,2.578357,2.578357,-2.210119,-659.1307,0.25,310.7577,56.28901,0,20.1,-15.22874,0,-13.11852,-0.6527,0,-0.7576,-622.3619,0,1,0,0,0.7576,0,-0.6527,353.8426,0,0,0,1
1014.524,1014.52,0.013963,0.014222,1025.058,-622.5142,0,353.7113,2.579523,2.579523,-2.210119,-659.1307,0.25,310.7577,56.09037,0,20.1,-15.22367,0,-13.1244,-0.653,0,-0.7574,-622.5142,0,1,0,0,0.7574,0,-0.653,353.7113,0,0,0,1
1014.536,1014.53,0.012434,0.013864,1025.071,-622.6663,0,353.58,2.580476,2.580476,-2.210119,-659.1307,0.25,310.7577,55.89174,0,20.1,-15.21861,0,-13.13027,-0.6532,0,-0.7571,-622.6663,0,1,0,0,0.7571,0,-0.6532,353.58,0,0,0,1
