time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
837.6365,837.63,0.013988,0.0156,848.1757,829.0165,0,-129.1325,2.803182,2.803182,-0.020142,734.3538,0.25,41.27944,194.5991,0,20.1,-6.866921,0,-18.89062,-0.9398,0,-0.3416,829.0165,0,1,0,0,0.3416,0,-0.9398,-129.1325,0,0,0,1
837.6542,837.65,0.017643,0.016009,848.189,828.8792,0,-129.5103,2.813048,2.813048,-0.020142,734.3538,0.25,41.27944,194.8631,0,20.1,-6.866789,0,-18.89067,-0.9398,0,-0.3416,828.8792,0,1,0,0,0.3416,0,-0.9398,-129.5103,0,0,0,1
837.6682,837.66,0.013997,0.015606,848.2028,828.8104,0,-129.6992,2.818066,2.818066,-0.020142,734.3538,0.25,41.27944,194.9952,0,20.1,-6.866723,0,-18.89069,-0.9398,0,-0.3416,828.8104,0,1,0,0,0.3416,0,-0.9398,-129.6992,0,0,0,1
837.6821,837.68,0.013886,0.015262,848.2168,828.6732,0,-130.077,2.827857,2.827857,-0.020142,734.3538,0.25,41.27944,195.2599,0,20.1,-6.86659,0,-18.89074,-0.9398,0,-0.3416,828.6732,0,1,0,0,0.3416,0,-0.9398,-130.077,0,0,0,1
837.7021,837.7,0.020011,0.016212,848.237,828.5358,0,-130.4548,2.837773,2.837773,-0.020142,734.3538,0.25,41.27944,195.5251,0,20.1,-6.866458,0,-18.89079,-0.9398,0,-0.3416,828.5358,0,1,0,0,0.3416,0,-0.9398,-130.4548,0,0,0,1
837.7214,837.72,0.019334,0.016836,848.2563,828.3984,0,-130.8326,2.847688,2.847688,-0.020142,734.3538,0.25,41.27944,195.7907,0,20.1,-6.866325,0,-18.89084,-0.9398,0,-0.3416,828.3984,0,1,0,0,0.3416,0,-0.9398,-130.8326,0,0,0,1
837.7352,837.73,0.013858,0.016241,848.2697,828.3298,0,-131.0215,2.852581,2.852581,-0.020142,734.3538,0.25,41.27944,195.9237,0,20.1,-6.866259,0,-18.89086,-0.9398,0,-0.3416,828.3298,0,1,0,0,0.3416,0,-0.9398,-131.0215,0,0,0,1
837.7487,837.74,0.013479,0.015688,848.2832,828.2612,0,-131.2104,2.857537,2.857537,-0.020142,734.3538,0.25,41.27944,196.0568,0,20.1,-6.866192,0,-18.89088,-0.9398,0,-0.3416,828.2612,0,1,0,0,0.3416,0,-0.9398,-131.2104,0,0,0,1
837.7615,837.76,0.012802,0.015111,848.2968,828.1238,0,-131.5882,2.86739,2.86739,-0.020142,734.3538,0.25,41.27944,196.3233,0,20.1,-6.86606,0,-18.89093,-0.9398,0,-0.3416,828.1238,0,1,0,0,0.3416,0,-0.9398,-131.5882,0,0,0,1
837.7752,837.77,0.013676,0.014824,848.3097,828.0552,0,-131.7771,2.872345,2.872345,-0.020142,734.3538,0.25,41.27944,196.4568,0,20.1,-6.865993,0,-18.89095,-0.9398,0,-0.3416,828.0552,0,1,0,0,0.3416,0,-0.9398,-131.7771,0,0,0,1
837.7877,837.78,0.012527,0.014365,848.3223,827.9866,0,-131.966,2.877238,2.877238,-0.020142,734.3538,0.25,41.27944,196.5903,0,20.1,-6.865927,0,-18.89098,-0.9398,0,-0.3416,827.9866,0,1,0,0,0.3416,0,-0.9398,-131.966,0,0,0,1
837.8024,837.8,0.014692,0.01443,848.3372,827.8491,0,-132.3438,2.887217,2.887217,-0.020142,734.3538,0.25,41.27944,196.8577,0,20.1,-6.865795,0,-18.89103,-0.9399,0,-0.3416,827.8491,0,1,0,0,0.3416,0,-0.9399,-132.3438,0,0,0,1
837.8224,837.82,0.020032,0.01555,848.3573,827.7119,0,-132.7216,2.897007,2.897007,-0.020142,734.3538,0.25,41.27944,197.1257,0,20.1,-6.865663,0,-18.89108,-0.9399,0,-0.3416,827.7119,0,1,0,0,0.3416,0,-0.9399,-132.7216,0,0,0,1
