vertex_index,xVertex_position,yVertex_position,zVertex_position,xNormal,yNormal,zNormal
57,6.799061,0,54.82261,0.870337,0,-0.492457
58,7.299793,0,55.6882,0.860787,0,-0.508965
59,7.816933,0,56.54408,0.850925,0,-0.525287
60,8.3503,0,57.38994,0.840753,0,-0.541419
61,8.899708,0,58.22549,0.830276,0,-0.557353
62,9.464943,0,59.0504,0.819496,0,-0.573085
63,10.0458,0,59.86437,0.808419,0,-0.588608
64,10.64208,0,60.66713,0.797047,0,-0.603917
65,11.25357,0,61.45838,0.785386,0,-0.619007
66,11.88002,0,62.2378,0.773439,0,-0.633871
67,12.52123,0,63.00516,0.76121,0,-0.648505
68,13.17696,0,63.76014,0.748705,0,-0.662903
69,13.84696,0,64.50249,0.735928,0,-0.67706
70,14.53099,0,65.2319,0.722883,0,-0.690971
71,15.22882,0,65.94815,0.709575,0,-0.70463
72,15.94017,0,66.65097,0.696008,0,-0.718034
73,16.66479,0,67.34009,0.682189,0,-0.731176
74,17.40244,0,68.01526,0.668122,0,-0.744052
75,18.15282,0,68.67625,0.653812,0,-0.756658
76,18.91565,0,69.3228,0.639264,0,-0.768988
77,19.69069,0,69.9547,0.624483,0,-0.781038
78,20.47764,0,70.5717,0.609475,0,-0.792805
79,21.2762,0,71.17358,0.594246,0,-0.804283
80,22.08611,0,71.76012,0.578801,0,-0.815469
81,22.90705,0,72.33112,0.563145,0,-0.826358
82,23.73872,0,72.88634,0.547284,0,-0.836947
83,24.58084,0,73.42561,0.531224,0,-0.847231
84,25.43309,0,73.94872,0.514971,0,-0.857208
85,26.29515,0,74.45549,0.498531,0,-0.866872
86,27.16672,0,74.94572,0.481909,0,-0.876221
87,28.04749,0,75.41925,0.465112,0,-0.885252
88,28.93711,0,75.87589,0.448146,0,-0.89396
89,29.8353,0,76.31549,0.431017,0,-0.902344
90,29.8353,0,76.31549,0.431017,0,-0.902344
91,30.73764,0,76.74651,0.431017,0,-0.902344
92,31.63998,0,77.17753,0.431017,0,-0.902344
93,32.54233,0,77.60854,0.431017,0,-0.902344
94,33.44467,0,78.03956,0.431017,0,-0.902344
95,34.34702,0,78.47058,0.431017,0,-0.902344
96,35.24936,0,78.9016,0.431017,0,-0.902344
97,36.1517,0,79.33261,0.431017,0,-0.902344
98,37.05405,0,79.76363,0.431017,0,-0.902344
99,37.95639,0,80.19465,0.431017,0,-0.902344
100,38.85873,0,80.62566,0.431017,0,-0.902344
101,39.76108,0,81.05668,0.431017,0,-0.902344
102,40.66342,0,81.4877,0.431017,0,-0.902344
103,41.56577,0,81.91872,0.431017,0,-0.902344
104,42.46811,0,82.34973,0.431017,0,-0.902344
105,43.37045,0,82.78075,0.431017,0,-0.902344
106,44.2728,0,83.21177,0.431017,0,-0.902344
107,45.17514,0,83.64278,0.431017,0,-0.902344
108,46.07748,0,84.07381,0.431017,0,-0.902344
109,46.97983,0,84.50482,0.431017,0,-0.902344
110,47.88217,0,84.93584,0.431017,0,-0.902344
111,48.78452,0,85.36685,0.431017,0,-0.902344
112,49.68686,0,85.79787,0.431017,0,-0.902344
113,50.5892,0,86.22889,0.431017,0,-0.902344
114,51.49154,0,86.6599,0.431017,0,-0.902344
115,52.39389,0,87.09093,0.431017,0,-0.902344
116,53.29623,0,87.52194,0.431017,0,-0.902344
117,54.19857,0,87.95296,0.431017,0,-0.902344
118,55.10092,0,88.38397,0.431017,0,-0.902344
119,56.00326,0,88.81499,0.431017,0,-0.902344
