time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
790.8797,790.87,0.012462,0.015791,801.42,475.8745,0,452.255,1.765937,1.765937,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43222,0,15.79398,0.7858,0,0.6185,475.8745,0,1,0,0,-0.6185,0,0.7858,452.255,0,0,0,1
790.8973,790.89,0.017547,0.016143,801.4323,476.1232,0,452.5709,1.76923,1.76923,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43294,0,15.79342,0.7857,0,0.6186,476.1232,0,1,0,0,-0.6186,0,0.7857,452.5709,0,0,0,1
790.9104,790.91,0.013152,0.015545,801.4457,476.3719,0,452.8867,1.772514,1.772514,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43365,0,15.79286,0.7857,0,0.6186,476.3719,0,1,0,0,-0.6186,0,0.7857,452.8867,0,0,0,1
790.9247,790.92,0.014269,0.01529,801.4591,476.4962,0,453.0447,1.774168,1.774168,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43401,0,15.79257,0.7857,0,0.6186,476.4962,0,1,0,0,-0.6186,0,0.7857,453.0447,0,0,0,1
790.9442,790.94,0.019517,0.016135,801.4791,476.7449,0,453.3605,1.777477,1.777477,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43473,0,15.79201,0.7857,0,0.6186,476.7449,0,1,0,0,-0.6186,0,0.7857,453.3605,0,0,0,1
790.957,790.95,0.012773,0.015463,801.4914,476.8692,0,453.5184,1.779149,1.779149,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43509,0,15.79173,0.7857,0,0.6187,476.8692,0,1,0,0,-0.6187,0,0.7857,453.5184,0,0,0,1
790.9771,790.97,0.020074,0.016385,801.5124,477.118,0,453.8343,1.782525,1.782525,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.4358,0,15.79116,0.7856,0,0.6187,477.118,0,1,0,0,-0.6187,0,0.7856,453.8343,0,0,0,1
790.9911,790.99,0.014109,0.01593,801.5263,477.3666,0,454.1501,1.785851,1.785851,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43652,0,15.7906,0.7856,0,0.6187,477.3666,0,1,0,0,-0.6187,0,0.7856,454.1501,0,0,0,1
791.0043,791,0.013115,0.015367,801.5388,477.491,0,454.308,1.787548,1.787548,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43688,0,15.79031,0.7856,0,0.6188,477.491,0,1,0,0,-0.6188,0,0.7856,454.308,0,0,0,1
791.0177,791.01,0.013448,0.014983,801.5522,477.6154,0,454.4659,1.789245,1.789245,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43724,0,15.79003,0.7856,0,0.6188,477.6154,0,1,0,0,-0.6188,0,0.7856,454.4659,0,0,0,1
791.0308,791.03,0.013127,0.014612,801.5656,477.8641,0,454.7816,1.792682,1.792682,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43795,0,15.78947,0.7855,0,0.6188,477.8641,0,1,0,0,-0.6188,0,0.7855,454.7816,0,0,0,1
791.044,791.04,0.013165,0.014322,801.5785,477.9886,0,454.9395,1.794446,1.794446,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43831,0,15.78919,0.7855,0,0.6188,477.9886,0,1,0,0,-0.6188,0,0.7855,454.9395,0,0,0,1
791.0568,791.05,0.0128,0.014018,801.5914,478.1129,0,455.0974,1.796076,1.796076,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43867,0,15.7889,0.7855,0,0.6188,478.1129,0,1,0,0,-0.6188,0,0.7855,455.0974,0,0,0,1
791.0775,791.07,0.020652,0.015345,801.6122,478.3617,0,455.4132,1.799531,1.799531,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.43939,0,15.78834,0.7855,0,0.6189,478.3617,0,1,0,0,-0.6189,0,0.7855,455.4132,0,0,0,1
791.0908,791.09,0.013349,0.014945,801.6257,478.6105,0,455.729,1.803035,1.803035,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.4401,0,15.78778,0.7855,0,0.6189,478.6105,0,1,0,0,-0.6189,0,0.7855,455.729,0,0,0,1
791.1133,791.11,0.022508,0.016458,801.6483,478.8593,0,456.0447,1.806472,1.806472,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.44082,0,15.78721,0.7854,0,0.6189,478.8593,0,1,0,0,-0.6189,0,0.7854,456.0447,0,0,0,1
791.126,791.12,0.012674,0.015701,801.6605,478.9837,0,456.2026,1.808236,1.808236,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.44118,0,15.78693,0.7854,0,0.619,478.9837,0,1,0,0,-0.619,0,0.7854,456.2026,0,0,0,1
791.1414,791.14,0.015361,0.015633,801.6761,479.2326,0,456.5183,1.811758,1.811758,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.4419,0,15.78636,0.7854,0,0.619,479.2326,0,1,0,0,-0.619,0,0.7854,456.5183,0,0,0,1
791.1562,791.15,0.014858,0.015478,801.6907,479.357,0,456.6762,1.813498,1.813498,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.44226,0,15.78608,0.7854,0,0.619,479.357,0,1,0,0,-0.619,0,0.7854,456.6762,0,0,0,1
791.1707,791.17,0.014491,0.015281,801.7057,479.6058,0,456.9919,1.817044,1.817044,0.130005,NaN,NaN,NaN,NaN,0,20.1,12.44297,0,15.78552,0.7853,0,0.6191,479.6058,0,1,0,0,-0.6191,0,0.7853,456.9919,0,0,0,1
