time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
548.9104,548.91,0.013184,0.015593,559.4514,-47.18921,0,806.0781,1.788961,1.788961,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45087,0,-9.973838,-0.4962,0,0.8682,-47.1892,0,1,0,0,-0.8682,0,-0.4962,806.0781,0,0,0,1
548.931,548.93,0.02058,0.01659,559.4658,-46.84019,0,805.8787,1.797826,1.797826,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45113,0,-9.973382,-0.4962,0,0.8682,-46.8402,0,1,0,0,-0.8682,0,-0.4962,805.8787,0,0,0,1
548.9448,548.94,0.013776,0.016027,559.4793,-46.66568,0,805.779,1.802201,1.802201,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45126,0,-9.97315,-0.4962,0,0.8682,-46.6657,0,1,0,0,-0.8682,0,-0.4962,805.779,0,0,0,1
548.9637,548.96,0.018993,0.016621,559.499,-46.31665,0,805.5796,1.811019,1.811019,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45152,0,-9.972694,-0.4962,0,0.8682,-46.3167,0,1,0,0,-0.8682,0,-0.4962,805.5796,0,0,0,1
548.9777,548.97,0.013896,0.016076,559.5121,-46.14214,0,805.4798,1.815471,1.815471,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45165,0,-9.972465,-0.4961,0,0.8682,-46.1421,0,1,0,0,-0.8682,0,-0.4961,805.4798,0,0,0,1
548.9984,548.99,0.020748,0.01701,559.5333,-45.7931,0,805.2803,1.824354,1.824354,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45191,0,-9.97201,-0.4961,0,0.8683,-45.7931,0,1,0,0,-0.8683,0,-0.4961,805.2803,0,0,0,1
549.0123,549.01,0.013919,0.016392,559.5473,-45.44406,0,805.0809,1.833235,1.833235,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45217,0,-9.971554,-0.4961,0,0.8683,-45.4441,0,1,0,0,-0.8683,0,-0.4961,805.0809,0,0,0,1
549.0267,549.02,0.014371,0.015988,559.5611,-45.26954,0,804.9811,1.83774,1.83774,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.4523,0,-9.971322,-0.4961,0,0.8683,-45.2695,0,1,0,0,-0.8683,0,-0.4961,804.9811,0,0,0,1
549.0397,549.03,0.013061,0.015402,559.5742,-45.09501,0,804.8814,1.84206,1.84206,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45243,0,-9.971094,-0.4961,0,0.8683,-45.095,0,1,0,0,-0.8683,0,-0.4961,804.8814,0,0,0,1
549.0531,549.05,0.01337,0.014996,559.588,-44.74596,0,804.6819,1.851007,1.851007,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45269,0,-9.970638,-0.4961,0,0.8683,-44.746,0,1,0,0,-0.8683,0,-0.4961,804.6819,0,0,0,1
549.0735,549.07,0.020367,0.01607,559.6083,-44.3969,0,804.4825,1.859766,1.859766,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45296,0,-9.970181,-0.496,0,0.8683,-44.3969,0,1,0,0,-0.8683,0,-0.496,804.4825,0,0,0,1
549.0865,549.08,0.013096,0.015475,559.621,-44.22237,0,804.3828,1.864139,1.864139,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45309,0,-9.969954,-0.496,0,0.8683,-44.2224,0,1,0,0,-0.8683,0,-0.496,804.3828,0,0,0,1
549.1016,549.1,0.014991,0.015378,559.6365,-43.8733,0,804.1835,1.872885,1.872885,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45335,0,-9.969494,-0.496,0,0.8683,-43.8733,0,1,0,0,-0.8683,0,-0.496,804.1835,0,0,0,1
549.1203,549.12,0.018764,0.016055,559.6552,-43.52423,0,803.9841,1.881578,1.881578,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45361,0,-9.969038,-0.496,0,0.8683,-43.5242,0,1,0,0,-0.8683,0,-0.496,803.9841,0,0,0,1
549.1337,549.13,0.013363,0.015517,559.6682,-43.34969,0,803.8845,1.885951,1.885951,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45374,0,-9.96881,-0.496,0,0.8683,-43.3497,0,1,0,0,-0.8683,0,-0.496,803.8845,0,0,0,1
549.1464,549.14,0.012755,0.014965,559.6809,-43.17515,0,803.7848,1.890324,1.890324,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45387,0,-9.968583,-0.4959,0,0.8684,-43.1752,0,1,0,0,-0.8684,0,-0.4959,803.7848,0,0,0,1
549.16,549.15,0.013505,0.014673,559.6943,-43.00061,0,803.6851,1.894695,1.894695,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.454,0,-9.968353,-0.4959,0,0.8684,-43.0006,0,1,0,0,-0.8684,0,-0.4959,803.6851,0,0,0,1
549.1726,549.17,0.01265,0.014268,559.7078,-42.65153,0,803.4858,1.903388,1.903388,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45426,0,-9.967897,-0.4959,0,0.8684,-42.6515,0,1,0,0,-0.8684,0,-0.4959,803.4858,0,0,0,1
549.1866,549.18,0.013991,0.014213,559.7211,-42.47698,0,803.3861,1.907759,1.907759,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45439,0,-9.967665,-0.4959,0,0.8684,-42.477,0,1,0,0,-0.8684,0,-0.4959,803.3861,0,0,0,1
549.2083,549.2,0.021679,0.015706,559.7431,-42.12789,0,803.1868,1.916503,1.916503,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45465,0,-9.96721,-0.4959,0,0.8684,-42.1279,0,1,0,0,-0.8684,0,-0.4959,803.1868,0,0,0,1
549.223,549.22,0.014709,0.015506,559.7578,-41.77879,0,802.9874,1.925247,1.925247,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45491,0,-9.966755,-0.4959,0,0.8684,-41.7788,0,1,0,0,-0.8684,0,-0.4959,802.9874,0,0,0,1
549.2409,549.24,0.01793,0.015991,559.7756,-41.42969,0,802.7881,1.93399,1.93399,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45517,0,-9.966294,-0.4958,0,0.8684,-41.4297,0,1,0,0,-0.8684,0,-0.4958,802.7881,0,0,0,1
549.255,549.25,0.014092,0.015611,559.7896,-41.25514,0,802.6884,1.938306,1.938306,-0.075073,NaN,NaN,NaN,NaN,0,20.1,17.45531,0,-9.966067,-0.4958,0,0.8684,-41.2551,0,1,0,0,-0.8684,0,-0.4958,802.6884,0,0,0,1
549.2701,549.27,0.015108,0.015511,559.8051,-40.90603,0,802.4891,1.947048,1.947048,-0.071411,NaN,NaN,NaN,NaN,0,20.1,17.45555,0,-9.965635,-0.4958,0,0.8684,-40.906,0,1,0,0,-0.8684,0,-0.4958,802.4891,0,0,0,1
549.2868,549.28,0.016719,0.015752,559.8217,-40.73147,0,802.3894,1.951364,1.951364,-0.056763,NaN,NaN,NaN,NaN,0,20.1,17.45565,0,-9.965461,-0.4958,0,0.8684,-40.7315,0,1,0,0,-0.8684,0,-0.4958,802.3894,0,0,0,1
549.3024,549.3,0.015582,0.015718,559.8374,-40.38236,0,802.1901,1.960107,1.960107,-0.038452,NaN,NaN,NaN,NaN,0,20.1,17.45578,0,-9.965221,-0.4958,0,0.8684,-40.3824,0,1,0,0,-0.8684,0,-0.4958,802.1901,0,0,0,1
549.3201,549.32,0.017628,0.0161,559.8557,-40.03324,0,801.9907,1.968794,1.968794,-0.027466,NaN,NaN,NaN,NaN,0,20.1,17.45588,0,-9.965055,-0.4958,0,0.8685,-40.0332,0,1,0,0,-0.8685,0,-0.4958,801.9907,0,0,0,1
549.3381,549.33,0.018017,0.016484,559.8725,-39.85868,0,801.8911,1.973165,1.973165,-0.001831,NaN,NaN,NaN,NaN,0,20.1,17.45588,0,-9.965051,-0.4958,0,0.8685,-39.8587,0,1,0,0,-0.8685,0,-0.4958,801.8911,0,0,0,1
549.354,549.35,0.015964,0.01638,559.8896,-39.50957,0,801.6917,1.981854,1.981854,0.031128,NaN,NaN,NaN,NaN,0,20.1,17.45578,0,-9.965242,-0.4958,0,0.8684,-39.5096,0,1,0,0,-0.8684,0,-0.4958,801.6917,0,0,0,1
549.3694,549.36,0.015346,0.016173,559.9039,-39.33501,0,801.592,1.986223,1.986223,0.064087,NaN,NaN,NaN,NaN,0,20.1,17.45566,0,-9.965437,-0.4958,0,0.8684,-39.335,0,1,0,0,-0.8684,0,-0.4958,801.592,0,0,0,1
549.3854,549.38,0.016071,0.016153,559.9203,-38.9859,0,801.3927,1.994966,1.994966,0.100708,NaN,NaN,NaN,NaN,0,20.1,17.45531,0,-9.96605,-0.4958,0,0.8684,-38.9859,0,1,0,0,-0.8684,0,-0.4958,801.3927,0,0,0,1
549.4001,549.4,0.014691,0.01586,559.935,-38.6368,0,801.1934,2.003655,2.003655,0.148315,NaN,NaN,NaN,NaN,0,20.1,17.4548,0,-9.966953,-0.4959,0,0.8684,-38.6368,0,1,0,0,-0.8684,0,-0.4959,801.1934,0,0,0,1
549.4197,549.41,0.019523,0.016593,559.9543,-38.46226,0,801.0937,2.008026,2.008026,0.195923,NaN,NaN,NaN,NaN,0,20.1,17.45445,0,-9.96755,-0.4959,0,0.8684,-38.4623,0,1,0,0,-0.8684,0,-0.4959,801.0937,0,0,0,1
549.442,549.44,0.022375,0.017749,559.9775,-37.93866,0,800.7946,2.021211,2.021211,0.287476,NaN,NaN,NaN,NaN,0,20.1,17.45296,0,-9.970179,-0.496,0,0.8683,-37.9387,0,1,0,0,-0.8683,0,-0.496,800.7946,0,0,0,1
549.4573,549.45,0.015272,0.017254,559.9919,-37.76413,0,800.6949,2.025653,2.025653,0.401001,NaN,NaN,NaN,NaN,0,20.1,17.45226,0,-9.9714,-0.4961,0,0.8683,-37.7641,0,1,0,0,-0.8683,0,-0.4961,800.6949,0,0,0,1
549.47,549.47,0.012751,0.016353,560.0049,-37.41512,0,800.4954,2.034483,2.034483,0.510879,NaN,NaN,NaN,NaN,0,20.1,17.45048,0,-9.974508,-0.4962,0,0.8682,-37.4151,0,1,0,0,-0.8682,0,-0.4962,800.4954,0,0,0,1
549.4843,549.48,0.014194,0.015922,560.0188,-37.24062,0,800.3956,2.038991,2.038991,0.595107,NaN,NaN,NaN,NaN,0,20.1,17.44945,0,-9.976325,-0.4963,0,0.8681,-37.2406,0,1,0,0,-0.8681,0,-0.4963,800.3956,0,0,0,1
549.4966,549.49,0.012319,0.015201,560.0314,-37.06614,0,800.2958,2.043503,2.043503,0.697646,NaN,NaN,NaN,NaN,0,20.1,17.44823,0,-9.978448,-0.4964,0,0.8681,-37.0661,0,1,0,0,-0.8681,0,-0.4964,800.2958,0,0,0,1
549.5116,549.51,0.015009,0.015163,560.0467,-36.71722,0,800.0962,2.05254,2.05254,0.785537,NaN,NaN,NaN,NaN,0,20.1,17.44549,0,-9.983231,-0.4967,0,0.8679,-36.7172,0,1,0,0,-0.8679,0,-0.4967,800.0962,0,0,0,1
549.5317,549.53,0.020174,0.016165,560.0667,-36.36835,0,799.8965,2.061702,2.061702,0.917373,NaN,NaN,NaN,NaN,0,20.1,17.4423,0,-9.988818,-0.497,0,0.8678,-36.3684,0,1,0,0,-0.8678,0,-0.497,799.8965,0,0,0,1
549.5523,549.55,0.020583,0.017048,560.0876,-36.01957,0,799.6965,2.071084,2.071084,1.089492,NaN,NaN,NaN,NaN,0,20.1,17.4385,0,-9.995448,-0.4973,0,0.8676,-36.0196,0,1,0,0,-0.8676,0,-0.4973,799.6965,0,0,0,1
549.5671,549.56,0.014746,0.016588,560.1017,-35.8452,0,799.5966,2.075805,2.075805,1.261611,NaN,NaN,NaN,NaN,0,20.1,17.43629,0,-9.999289,-0.4975,0,0.8675,-35.8452,0,1,0,0,-0.8675,0,-0.4975,799.5966,0,0,0,1
549.5801,549.58,0.013056,0.015881,560.1155,-35.49655,0,799.3964,2.085455,2.085455,1.400771,NaN,NaN,NaN,NaN,0,20.1,17.4314,0,-10.00781,-0.4979,0,0.8672,-35.4966,0,1,0,0,-0.8672,0,-0.4979,799.3964,0,0,0,1
549.5938,549.59,0.013633,0.015432,560.1285,-35.32227,0,799.2964,2.09025,2.09025,1.503325,NaN,NaN,NaN,NaN,0,20.1,17.42878,0,-10.01239,-0.4981,0,0.8671,-35.3223,0,1,0,0,-0.8671,0,-0.4981,799.2964,0,0,0,1
549.6082,549.6,0.014365,0.015218,560.1426,-35.14801,0,799.1962,2.095246,2.095246,1.627836,NaN,NaN,NaN,NaN,0,20.1,17.42593,0,-10.01734,-0.4984,0,0.867,-35.148,0,1,0,0,-0.867,0,-0.4984,799.1962,0,0,0,1
549.622,549.62,0.013906,0.014956,560.1573,-34.79958,0,798.9957,2.105313,2.105313,1.777983,NaN,NaN,NaN,NaN,0,20.1,17.41971,0,-10.02815,-0.4989,0,0.8667,-34.7996,0,1,0,0,-0.8667,0,-0.4989,798.9957,0,0,0,1
549.6426,549.64,0.020567,0.016078,560.1779,-34.45129,0,798.7949,2.115657,2.115657,1.950102,NaN,NaN,NaN,NaN,0,20.1,17.41288,0,-10.04001,-0.4995,0,0.8663,-34.4513,0,1,0,0,-0.8663,0,-0.4995,798.7949,0,0,0,1
549.6638,549.66,0.021174,0.017097,560.1995,-34.10315,0,798.5939,2.126347,2.126347,2.246733,NaN,NaN,NaN,NaN,0,20.1,17.405,0,-10.05366,-0.5002,0,0.8659,-34.1032,0,1,0,0,-0.8659,0,-0.5002,798.5939,0,0,0,1
549.6785,549.67,0.014705,0.016619,560.2135,-33.92915,0,798.4934,2.131634,2.131634,2.565351,NaN,NaN,NaN,NaN,0,20.1,17.4005,0,-10.06145,-0.5006,0,0.8657,-33.9292,0,1,0,0,-0.8657,0,-0.5006,798.4934,0,0,0,1
549.694,549.69,0.015554,0.016406,560.2295,-33.58129,0,798.2919,2.142883,2.142883,2.82536,NaN,NaN,NaN,NaN,0,20.1,17.39056,0,-10.0786,-0.5014,0,0.8652,-33.5813,0,1,0,0,-0.8652,0,-0.5014,798.2919,0,0,0,1
549.7101,549.71,0.016086,0.016342,560.2449,-33.23364,0,798.09,2.154484,2.154484,3.151288,NaN,NaN,NaN,NaN,0,20.1,17.37947,0,-10.09773,-0.5024,0,0.8647,-33.2336,0,1,0,0,-0.8647,0,-0.5024,798.09,0,0,0,1
549.7244,549.72,0.014317,0.015937,560.259,-33.05991,0,797.989,2.160512,2.160512,3.499203,NaN,NaN,NaN,NaN,0,20.1,17.3733,0,-10.10835,-0.5029,0,0.8643,-33.0599,0,1,0,0,-0.8643,0,-0.5029,797.989,0,0,0,1
549.7421,549.74,0.017676,0.016285,560.277,-32.71265,0,797.7864,2.172879,2.172879,3.839779,NaN,NaN,NaN,NaN,0,20.1,17.35973,0,-10.13162,-0.5041,0,0.8637,-32.7127,0,1,0,0,-0.8637,0,-0.5041,797.7864,0,0,0,1
549.759,549.75,0.016848,0.016398,560.2969,-32.53912,0,797.685,2.17927,2.17927,4.286571,NaN,NaN,NaN,NaN,0,20.1,17.35215,0,-10.14461,-0.5047,0,0.8633,-32.5391,0,1,0,0,-0.8633,0,-0.5047,797.685,0,0,0,1
549.7809,549.78,0.021966,0.017511,560.3163,-32.01907,0,797.3798,2.199478,2.199478,4.769969,NaN,NaN,NaN,NaN,0,20.1,17.32676,0,-10.18791,-0.5069,0,0.862,-32.0191,0,1,0,0,-0.862,0,-0.5069,797.3798,0,0,0,1
549.7952,549.79,0.014308,0.016871,560.3302,-31.8459,0,797.2778,2.206622,2.206622,5.381556,NaN,NaN,NaN,NaN,0,20.1,17.31718,0,-10.20418,-0.5077,0,0.8616,-31.8459,0,1,0,0,-0.8616,0,-0.5077,797.2778,0,0,0,1
549.81,549.81,0.014758,0.016448,560.3449,-31.49986,0,797.0731,2.221479,2.221479,5.762415,NaN,NaN,NaN,NaN,0,20.1,17.29662,0,-10.239,-0.5094,0,0.8605,-31.4999,0,1,0,0,-0.8605,0,-0.5094,797.0731,0,0,0,1
549.8228,549.82,0.012842,0.015727,560.3577,-31.327,0,796.9705,2.229196,2.229196,6.113992,NaN,NaN,NaN,NaN,0,20.1,17.28568,0,-10.25745,-0.5103,0,0.86,-31.327,0,1,0,0,-0.86,0,-0.5103,796.9705,0,0,0,1
