time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
1086.573,1086.57,0.013603,0.01448,1097.113,-870.6998,0,-33.70269,2.078861,2.078861,0.748916,NaN,NaN,NaN,NaN,0,20.1,15.61276,0,12.65906,0.6298,0,0.7768,-870.6998,0,1,0,0,-0.7768,0,0.6298,-33.7027,0,0,0,1
1086.595,1086.59,0.022053,0.015995,1097.13,-870.3875,0,-33.44957,2.076466,2.076466,0.748916,NaN,NaN,NaN,NaN,0,20.1,15.61607,0,12.65498,0.6296,0,0.7769,-870.3875,0,1,0,0,-0.7769,0,0.6296,-33.4496,0,0,0,1
1086.617,1086.61,0.022888,0.017374,1097.153,-870.0751,0,-33.19653,2.074154,2.074154,0.748916,NaN,NaN,NaN,NaN,0,20.1,15.61938,0,12.65089,0.6294,0,0.7771,-870.0751,0,1,0,0,-0.7771,0,0.6294,-33.1965,0,0,0,1
1086.631,1086.63,0.013891,0.016677,1097.166,-869.7626,0,-32.94357,2.07198,2.07198,0.748916,NaN,NaN,NaN,NaN,0,20.1,15.62268,0,12.64681,0.6292,0,0.7772,-869.7626,0,1,0,0,-0.7772,0,0.6292,-32.9436,0,0,0,1
1086.645,1086.64,0.013648,0.016071,1097.179,-869.6064,0,-32.81712,2.070918,2.070918,0.748916,NaN,NaN,NaN,NaN,0,20.1,15.62434,0,12.64477,0.6291,0,0.7773,-869.6064,0,1,0,0,-0.7773,0,0.6291,-32.8171,0,0,0,1
1086.659,1086.65,0.01362,0.015581,1097.193,-869.4501,0,-32.6907,2.069929,2.069929,0.748916,NaN,NaN,NaN,NaN,0,20.1,15.62599,0,12.64272,0.629,0,0.7774,-869.4501,0,1,0,0,-0.7774,0,0.629,-32.6907,0,0,0,1
1086.673,1086.67,0.014482,0.015361,1097.208,-869.1376,0,-32.4379,2.067893,2.067893,0.748916,NaN,NaN,NaN,NaN,0,20.1,15.62929,0,12.63864,0.6288,0,0.7776,-869.1376,0,1,0,0,-0.7776,0,0.6288,-32.4379,0,0,0,1
1086.698,1086.69,0.024534,0.017196,1097.233,-868.825,0,-32.18519,2.06602,2.06602,0.748916,NaN,NaN,NaN,NaN,0,20.1,15.6326,0,12.63455,0.6286,0,0.7777,-868.825,0,1,0,0,-0.7777,0,0.6286,-32.1852,0,0,0,1
1086.716,1086.71,0.018577,0.017472,1097.252,-868.5122,0,-31.93256,2.064271,2.064271,0.748916,NaN,NaN,NaN,NaN,0,20.1,15.6359,0,12.63047,0.6284,0,0.7779,-868.5122,0,1,0,0,-0.7779,0,0.6284,-31.9326,0,0,0,1
1086.732,1086.73,0.015574,0.017092,1097.266,-868.1995,0,-31.68002,2.062598,2.062598,0.748916,NaN,NaN,NaN,NaN,0,20.1,15.6392,0,12.62638,0.6282,0,0.7781,-868.1995,0,1,0,0,-0.7781,0,0.6282,-31.68,0,0,0,1
