vertex_index,xVertex_position,yVertex_position,zVertex_position,xNormal,yNormal,zNormal
57,-6.737213,0,54.84462,0.872738,0,0.488188
58,-7.233616,0,55.7127,0.863362,0,0.504586
59,-7.746323,0,56.57124,0.853677,0,0.520803
60,-8.275162,0,57.41995,0.843688,0,0.536835
61,-8.819927,0,58.25852,0.833397,0,0.552674
62,-9.38044,0,59.08665,0.82281,0,0.568317
63,-9.956493,0,59.90404,0.811928,0,0.583757
64,-10.54789,0,60.7104,0.800757,0,0.598989
65,-11.1544,0,61.50546,0.789301,0,0.614007
66,-11.77583,0,62.28891,0.777562,0,0.628806
67,-12.41194,0,63.06049,0.765547,0,0.643381
68,-13.06251,0,63.81991,0.753258,0,0.657726
69,-13.72731,0,64.56691,0.7407,0,0.671836
70,-14.40611,0,65.30122,0.727878,0,0.685707
71,-15.09864,0,66.02258,0.714796,0,0.699333
72,-15.80468,0,66.73073,0.70146,0,0.712709
73,-16.52398,0,67.42542,0.687873,0,0.725831
74,-17.25626,0,68.1064,0.67404,0,0.738695
75,-18.00128,0,68.77342,0.659968,0,0.751294
76,-18.75876,0,69.42625,0.645659,0,0.763626
77,-19.52844,0,70.06467,0.63112,0,0.775685
78,-20.31004,0,70.68842,0.616357,0,0.787467
79,-21.10328,0,71.2973,0.601373,0,0.798969
80,-21.90788,0,71.8911,0.586174,0,0.810185
81,-22.72355,0,72.46958,0.570767,0,0.821112
82,-23.55001,0,73.03256,0.555156,0,0.831747
83,-24.38695,0,73.57983,0.539346,0,0.842084
84,-25.23407,0,74.11119,0.523345,0,0.852121
85,-26.09109,0,74.62645,0.507156,0,0.861854
86,-26.95768,0,75.12544,0.490787,0,0.87128
87,-27.83354,0,75.60797,0.474242,0,0.880394
88,-28.71836,0,76.07387,0.457529,0,0.889195
89,-29.61183,0,76.52296,0.440652,0,0.897678
90,-29.61183,0,76.52296,0.440652,0,0.897678
91,-30.5095,0,76.96362,0.440652,0,0.897678
92,-31.40718,0,77.40427,0.440652,0,0.897678
93,-32.30486,0,77.84492,0.440652,0,0.897678
94,-33.20254,0,78.28557,0.440652,0,0.897678
95,-34.10022,0,78.72623,0.440652,0,0.897678
96,-34.99789,0,79.16688,0.440652,0,0.897678
97,-35.89557,0,79.60753,0.440652,0,0.897678
98,-36.79325,0,80.04818,0.440652,0,0.897678
99,-37.69093,0,80.48883,0.440652,0,0.897678
100,-38.58861,0,80.92948,0.440652,0,0.897678
101,-39.48629,0,81.37013,0.440652,0,0.897678
102,-40.38396,0,81.81079,0.440652,0,0.897678
103,-41.28164,0,82.25144,0.440652,0,0.897678
104,-42.17932,0,82.69209,0.440652,0,0.897678
105,-43.077,0,83.13274,0.440652,0,0.897678
106,-43.97467,0,83.57339,0.440652,0,0.897678
107,-44.87235,0,84.01405,0.440652,0,0.897678
108,-45.77003,0,84.4547,0.440652,0,0.897678
109,-46.66771,0,84.89535,0.440652,0,0.897678
110,-47.56539,0,85.336,0.440652,0,0.897678
111,-48.46307,0,85.77666,0.440652,0,0.897678
112,-49.36074,0,86.21731,0.440652,0,0.897678
113,-50.25842,0,86.65796,0.440652,0,0.897678
114,-51.1561,0,87.09861,0.440652,0,0.897678
115,-52.05378,0,87.53926,0.440652,0,0.897678
116,-52.95145,0,87.97991,0.440652,0,0.897678
117,-53.84914,0,88.42056,0.440652,0,0.897678
118,-54.74681,0,88.86122,0.440652,0,0.897678
119,-55.64449,0,89.30187,0.440652,0,0.897678
