time,fixedTime,deltaTime,smoothDeltaTime,realtimeSinceStartup,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,car_speed,car_vel_x,car_vel_y,car_vel_z,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
243.2056,243.2,0.023448,0.018942,253.7472,-913.3962,0,-356.6799,1.2823,1.2823,-0.70497,NaN,NaN,NaN,NaN,0,20.1,-0.294404,0,20.09784,0.9999,0,-0.0146,-913.3962,0,1,0,0,0.0146,0,0.9999,-356.6799,0,0,0,1
243.2281,243.22,0.022473,0.019648,253.7632,-913.4021,0,-356.2779,1.287476,1.287476,-0.31678,NaN,NaN,NaN,NaN,0,20.1,-0.296626,0,20.09781,0.9999,0,-0.0148,-913.4021,0,1,0,0,0.0148,0,0.9999,-356.2779,0,0,0,1
243.2453,243.24,0.017189,0.019156,253.7805,-913.4081,0,-355.8759,1.292544,1.292544,-0.093384,NaN,NaN,NaN,NaN,0,20.1,-0.297281,0,20.0978,0.9999,0,-0.0148,-913.4081,0,1,0,0,0.0148,0,0.9999,-355.8759,0,0,0,1
243.263,243.26,0.017796,0.018884,253.7983,-913.4141,0,-355.4739,1.297611,1.297611,0.130005,NaN,NaN,NaN,NaN,0,20.1,-0.296369,0,20.09781,0.9999,0,-0.0147,-913.4141,0,1,0,0,0.0147,0,0.9999,-355.4739,0,0,0,1
243.2817,243.28,0.018619,0.018831,253.8176,-913.4199,0,-355.072,1.302863,1.302863,0.287476,NaN,NaN,NaN,NaN,0,20.1,-0.294352,0,20.09785,0.9999,0,-0.0146,-913.4199,0,1,0,0,0.0146,0,0.9999,-355.072,0,0,0,1
243.2986,243.29,0.016971,0.018459,253.8333,-913.4229,0,-354.871,1.305489,1.305489,0.474258,NaN,NaN,NaN,NaN,0,20.1,-0.292689,0,20.09787,0.9999,0,-0.0146,-913.4229,0,1,0,0,0.0146,0,0.9999,-354.871,0,0,0,1
243.3141,243.31,0.015491,0.017865,253.8494,-913.4286,0,-354.469,1.31074,1.31074,0.580459,NaN,NaN,NaN,NaN,0,20.1,-0.288617,0,20.09793,0.9999,0,-0.0144,-913.4286,0,1,0,0,0.0144,0,0.9999,-354.469,0,0,0,1
243.3297,243.32,0.015582,0.017409,253.8643,-913.4315,0,-354.268,1.313426,1.313426,0.661025,NaN,NaN,NaN,NaN,0,20.1,-0.286298,0,20.09796,0.9999,0,-0.0142,-913.4315,0,1,0,0,0.0142,0,0.9999,-354.268,0,0,0,1
243.3492,243.34,0.019514,0.01783,253.8842,-913.4372,0,-353.866,1.318799,1.318799,0.682998,NaN,NaN,NaN,NaN,0,20.1,-0.281506,0,20.09803,0.9999,0,-0.014,-913.4372,0,1,0,0,0.014,0,0.9999,-353.866,0,0,0,1
243.3705,243.37,0.021281,0.01852,253.9064,-913.4456,0,-353.2631,1.327103,1.327103,0.682998,NaN,NaN,NaN,NaN,0,20.1,-0.274319,0,20.09813,0.9999,0,-0.0136,-913.4456,0,1,0,0,0.0136,0,0.9999,-353.2631,0,0,0,1
