time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
270.9119,-15.32837,0,-1786.518,0.211824,0.211824,1.166396,-68.62318,0.25,-1842.867,77.20689,0,0.7553,0,0.6554,-15.3284,0,1,0,0,-0.6554,0,0.7553,-1786.518,0,0,0,1
270.9237,-15.16448,0,-1786.329,0.215609,0.215609,1.166396,-68.62318,0.25,-1842.867,77.4567,0,0.7551,0,0.6556,-15.1645,0,1,0,0,-0.6556,0,0.7551,-1786.329,0,0,0,1
270.9349,-15.00055,0,-1786.14,0.219555,0.219555,1.166396,-68.62318,0.25,-1842.867,77.70638,0,0.755,0,0.6557,-15.0006,0,1,0,0,-0.6557,0,0.755,-1786.14,0,0,0,1
270.9452,-14.83658,0,-1785.951,0.223377,0.223377,1.166396,-68.62318,0.25,-1842.867,77.95625,0,0.7549,0,0.6559,-14.8366,0,1,0,0,-0.6559,0,0.7549,-1785.951,0,0,0,1
270.9563,-14.67258,0,-1785.763,0.22734,0.22734,1.166396,-68.62318,0.25,-1842.867,78.20606,0,0.7547,0,0.656,-14.6726,0,1,0,0,-0.656,0,0.7547,-1785.763,0,0,0,1
270.9673,-14.50853,0,-1785.574,0.231367,0.231367,1.166396,-68.62318,0.25,-1842.867,78.45581,0,0.7546,0,0.6562,-14.5085,0,1,0,0,-0.6562,0,0.7546,-1785.574,0,0,0,1
270.9785,-14.34445,0,-1785.385,0.235491,0.235491,1.166396,-68.62318,0.25,-1842.867,78.70559,0,0.7545,0,0.6563,-14.3445,0,1,0,0,-0.6563,0,0.7545,-1785.385,0,0,0,1
270.99,-14.18033,0,-1785.197,0.239631,0.239631,1.166396,-68.62318,0.25,-1842.867,78.95539,0,0.7543,0,0.6565,-14.1803,0,1,0,0,-0.6565,0,0.7543,-1785.197,0,0,0,1
271.0053,-13.85197,0,-1784.82,0.248009,0.248009,1.162734,-68.62318,0.25,-1842.867,79.455,0,0.7541,0,0.6568,-13.852,0,1,0,0,-0.6568,0,0.7541,-1784.82,0,0,0,1
271.0167,-13.68773,0,-1784.631,0.252324,0.252324,1.137099,-68.62318,0.25,-1842.867,79.7048,0,0.7539,0,0.6569,-13.6877,0,1,0,0,-0.6569,0,0.7539,-1784.631,0,0,0,1
271.0249,-13.52346,0,-1784.443,0.256703,0.256703,1.118789,-68.62318,0.25,-1842.867,79.95454,0,0.7538,0,0.6571,-13.5235,0,1,0,0,-0.6571,0,0.7538,-1784.443,0,0,0,1
271.032,-13.35915,0,-1784.254,0.26088,0.26088,1.096816,-68.62318,0.25,-1842.867,80.20457,0,0.7537,0,0.6572,-13.3592,0,1,0,0,-0.6572,0,0.7537,-1784.254,0,0,0,1
271.0414,-13.19481,0,-1784.066,0.265415,0.265415,1.074843,-68.62318,0.25,-1842.867,80.45427,0,0.7536,0,0.6574,-13.1948,0,1,0,0,-0.6574,0,0.7536,-1784.066,0,0,0,1
271.0525,-13.03043,0,-1783.878,0.26984,0.26984,1.049209,-68.62318,0.25,-1842.867,80.70408,0,0.7534,0,0.6575,-13.0304,0,1,0,0,-0.6575,0,0.7534,-1783.878,0,0,0,1
271.0645,-12.86602,0,-1783.689,0.274359,0.274359,1.001601,-68.62318,0.25,-1842.867,80.95392,0,0.7533,0,0.6576,-12.866,0,1,0,0,-0.6576,0,0.7533,-1783.689,0,0,0,1
271.0747,-12.70158,0,-1783.501,0.279017,0.279017,0.950332,-68.62318,0.25,-1842.867,81.20369,0,0.7532,0,0.6578,-12.7016,0,1,0,0,-0.6578,0,0.7532,-1783.501,0,0,0,1
271.0858,-12.5371,0,-1783.313,0.283609,0.283609,0.8954,-68.62318,0.25,-1842.867,81.45348,0,0.7531,0,0.6579,-12.5371,0,1,0,0,-0.6579,0,0.7531,-1783.313,0,0,0,1
271.097,-12.37261,0,-1783.124,0.288167,0.288167,0.822158,-68.62318,0.25,-1842.867,81.70338,0,0.753,0,0.658,-12.3726,0,1,0,0,-0.658,0,0.753,-1783.124,0,0,0,1
271.1081,-12.20808,0,-1782.936,0.292907,0.292907,0.726943,-68.62318,0.25,-1842.867,81.95312,0,0.7529,0,0.6581,-12.2081,0,1,0,0,-0.6581,0,0.7529,-1782.936,0,0,0,1
271.1192,-12.04354,0,-1782.748,0.297485,0.297485,0.657363,-68.62318,0.25,-1842.867,82.20306,0,0.7529,0,0.6582,-12.0435,0,1,0,0,-0.6582,0,0.7529,-1782.748,0,0,0,1
271.1305,-11.71439,0,-1782.371,0.306917,0.306917,0.56581,-68.62318,0.25,-1842.867,82.70278,0,0.7527,0,0.6583,-11.7144,0,1,0,0,-0.6583,0,0.7527,-1782.371,0,0,0,1
271.1418,-11.5498,0,-1782.183,0.311814,0.311814,0.448608,-68.62318,0.25,-1842.867,82.95249,0,0.7527,0,0.6584,-11.5498,0,1,0,0,-0.6584,0,0.7527,-1782.183,0,0,0,1
271.1525,-11.38519,0,-1781.995,0.316546,0.316546,0.346069,-68.62318,0.25,-1842.867,83.20238,0,0.7526,0,0.6584,-11.3852,0,1,0,0,-0.6584,0,0.7526,-1781.995,0,0,0,1
