time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
304.7614,390.0078,0,-1294.995,0.991057,0.991057,1.47769,331.0594,0.25,-1341.399,74.6703,0,0.5329,0,0.8462,390.0078,0,1,0,0,-0.8462,0,0.5329,-1294.995,0,0,0,1
304.775,390.2194,0,-1294.862,0.988317,0.988317,1.47769,331.0594,0.25,-1341.399,74.91899,0,0.5327,0,0.8463,390.2194,0,1,0,0,-0.8463,0,0.5327,-1294.862,0,0,0,1
304.7836,390.431,0,-1294.729,0.985762,0.985762,1.47769,331.0594,0.25,-1341.399,75.16767,0,0.5325,0,0.8464,390.431,0,1,0,0,-0.8464,0,0.5325,-1294.729,0,0,0,1
304.7954,390.6426,0,-1294.596,0.983203,0.983203,1.455717,331.0594,0.25,-1341.399,75.41631,0,0.5323,0,0.8466,390.6426,0,1,0,0,-0.8466,0,0.5323,-1294.596,0,0,0,1
304.8103,391.066,0,-1294.33,0.97846,0.97846,1.430082,331.0594,0.25,-1341.399,75.9136,0,0.5318,0,0.8468,391.066,0,1,0,0,-0.8468,0,0.5318,-1294.33,0,0,0,1
304.8192,391.066,0,-1294.33,0.97846,0.97846,1.430082,331.0594,0.25,-1341.399,75.9136,0,0.5318,0,0.8468,391.066,0,1,0,0,-0.8468,0,0.5318,-1294.33,0,0,0,1
304.8319,391.4894,0,-1294.064,0.97375,0.97375,1.360488,331.0594,0.25,-1341.399,76.41092,0,0.5314,0,0.8471,391.4894,0,1,0,0,-0.8471,0,0.5314,-1294.064,0,0,0,1
304.8411,391.7013,0,-1293.931,0.971719,0.971719,1.312881,331.0594,0.25,-1341.399,76.65954,0,0.5312,0,0.8472,391.7013,0,1,0,0,-0.8472,0,0.5312,-1293.931,0,0,0,1
304.8516,391.9131,0,-1293.798,0.969448,0.969448,1.287246,331.0594,0.25,-1341.399,76.9082,0,0.5311,0,0.8473,391.9131,0,1,0,0,-0.8473,0,0.5311,-1293.798,0,0,0,1
304.8621,392.1249,0,-1293.666,0.967432,0.967432,1.261611,331.0594,0.25,-1341.399,77.15684,0,0.5309,0,0.8475,392.1249,0,1,0,0,-0.8475,0,0.5309,-1293.666,0,0,0,1
304.8734,392.3368,0,-1293.533,0.965417,0.965417,1.235976,331.0594,0.25,-1341.399,77.40549,0,0.5307,0,0.8476,392.3368,0,1,0,0,-0.8476,0,0.5307,-1293.533,0,0,0,1
304.8844,392.5488,0,-1293.401,0.96357,0.96357,1.210341,331.0594,0.25,-1341.399,77.65408,0,0.5305,0,0.8477,392.5488,0,1,0,0,-0.8477,0,0.5305,-1293.401,0,0,0,1
304.8954,392.7607,0,-1293.268,0.961554,0.961554,1.188369,331.0594,0.25,-1341.399,77.9028,0,0.5303,0,0.8478,392.7607,0,1,0,0,-0.8478,0,0.5303,-1293.268,0,0,0,1
304.9066,392.9727,0,-1293.135,0.959691,0.959691,1.170058,331.0594,0.25,-1341.399,78.1515,0,0.5302,0,0.8479,392.9727,0,1,0,0,-0.8479,0,0.5302,-1293.135,0,0,0,1
304.9177,393.1847,0,-1293.003,0.957844,0.957844,1.166396,331.0594,0.25,-1341.399,78.40015,0,0.53,0,0.848,393.1847,0,1,0,0,-0.848,0,0.53,-1293.003,0,0,0,1
304.9289,393.3967,0,-1292.87,0.956116,0.956116,1.166396,331.0594,0.25,-1341.399,78.64883,0,0.5298,0,0.8481,393.3967,0,1,0,0,-0.8481,0,0.5298,-1292.87,0,0,0,1
304.9442,393.8209,0,-1292.606,0.952798,0.952798,1.166396,331.0594,0.25,-1341.399,79.14622,0,0.5295,0,0.8483,393.8209,0,1,0,0,-0.8483,0,0.5295,-1292.606,0,0,0,1
304.9549,394.033,0,-1292.473,0.951118,0.951118,1.166396,331.0594,0.25,-1341.399,79.39491,0,0.5293,0,0.8484,394.033,0,1,0,0,-0.8484,0,0.5293,-1292.473,0,0,0,1
304.9633,394.2451,0,-1292.341,0.949527,0.949527,1.166396,331.0594,0.25,-1341.399,79.64364,0,0.5291,0,0.8485,394.2451,0,1,0,0,-0.8485,0,0.5291,-1292.341,0,0,0,1
304.9731,394.4572,0,-1292.209,0.948087,0.948087,1.166396,331.0594,0.25,-1341.399,79.89229,0,0.5289,0,0.8487,394.4572,0,1,0,0,-0.8487,0,0.5289,-1292.209,0,0,0,1
