time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
89.42397,979.0901,0,-428.4891,1.628278,1.628278,1.334853,1013.755,0.25,-472.6942,55.82524,0,-0.6434,0,0.7656,979.0901,0,1,0,0,-0.7656,0,-0.6434,-428.4891,0,0,0,1
89.43519,979.2814,0,-428.65,1.624489,1.624489,1.378798,1013.755,0.25,-472.6942,55.5806,0,-0.6435,0,0.7654,979.2814,0,1,0,0,-0.7654,0,-0.6435,-428.65,0,0,0,1
89.44643,979.4727,0,-428.8109,1.620733,1.620733,1.404433,1013.755,0.25,-472.6942,55.33605,0,-0.6437,0,0.7652,979.4727,0,1,0,0,-0.7652,0,-0.6437,-428.8109,0,0,0,1
89.45729,979.664,0,-428.9719,1.617052,1.617052,1.430082,1013.755,0.25,-472.6942,55.0915,0,-0.6439,0,0.7651,979.664,0,1,0,0,-0.7651,0,-0.6439,-428.9719,0,0,0,1
89.47218,980.0464,0,-429.294,1.609892,1.609892,1.474028,1013.755,0.25,-472.6942,54.60253,0,-0.6443,0,0.7648,980.0464,0,1,0,0,-0.7648,0,-0.6443,-429.294,0,0,0,1
89.48037,980.2375,0,-429.4551,1.606367,1.606367,1.499662,1013.755,0.25,-472.6942,54.35807,0,-0.6445,0,0.7646,980.2375,0,1,0,0,-0.7646,0,-0.6445,-429.4551,0,0,0,1
89.49094,980.4286,0,-429.6163,1.602927,1.602927,1.525297,1013.755,0.25,-472.6942,54.11369,0,-0.6447,0,0.7644,980.4286,0,1,0,0,-0.7644,0,-0.6447,-429.6163,0,0,0,1
89.50298,980.6197,0,-429.7776,1.599574,1.599574,1.543608,1013.755,0.25,-472.6942,53.86932,0,-0.6449,0,0.7642,980.6197,0,1,0,0,-0.7642,0,-0.6449,-429.7776,0,0,0,1
89.5131,980.8107,0,-429.9388,1.596284,1.596284,1.550932,1013.755,0.25,-472.6942,53.62498,0,-0.6451,0,0.7641,980.8107,0,1,0,0,-0.7641,0,-0.6451,-429.9388,0,0,0,1
89.53,981.0017,0,-430.1002,1.59304,1.59304,1.569242,1013.755,0.25,-472.6942,53.38068,0,-0.6453,0,0.7639,981.0017,0,1,0,0,-0.7639,0,-0.6453,-430.1002,0,0,0,1
89.54118,981.3835,0,-430.423,1.586787,1.586787,1.569242,1013.755,0.25,-472.6942,52.89225,0,-0.6458,0,0.7635,981.3835,0,1,0,0,-0.7635,0,-0.6458,-430.423,0,0,0,1
