time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
231.5285,-237.2698,0,-1456.995,2.171924,2.171924,-2.997479,-181.7548,0.25,-1507.224,74.51322,0,0.7411,0,-0.6714,-237.2698,0,1,0,0,0.6714,0,0.7411,-1456.995,0,0,0,1
231.541,-237.6058,0,-1456.624,2.17111,2.17111,-2.850995,-181.7548,0.25,-1507.224,75.0108,0,0.7404,0,-0.6722,-237.6058,0,1,0,0,0.6722,0,0.7404,-1456.624,0,0,0,1
231.5506,-237.7739,0,-1456.439,2.170593,2.170593,-2.770429,-181.7548,0.25,-1507.224,75.25962,0,0.7401,0,-0.6725,-237.7739,0,1,0,0,0.6725,0,0.7401,-1456.439,0,0,0,1
231.562,-237.9421,0,-1456.254,2.169973,2.169973,-2.653241,-181.7548,0.25,-1507.224,75.50845,0,0.7398,0,-0.6729,-237.9421,0,1,0,0,0.6729,0,0.7398,-1456.254,0,0,0,1
231.5777,-238.1104,0,-1456.069,2.169123,2.169123,-2.514074,-181.7548,0.25,-1507.224,75.75727,0,0.7395,0,-0.6732,-238.1104,0,1,0,0,0.6732,0,0.7395,-1456.069,0,0,0,1
231.589,-238.2788,0,-1455.885,2.168238,2.168238,-2.319982,-181.7548,0.25,-1507.224,76.00616,0,0.7392,0,-0.6735,-238.2788,0,1,0,0,0.6735,0,0.7392,-1455.885,0,0,0,1
231.5972,-238.4472,0,-1455.7,2.167274,2.167274,-2.17716,-181.7548,0.25,-1507.224,76.25502,0,0.739,0,-0.6738,-238.4472,0,1,0,0,0.6738,0,0.739,-1455.7,0,0,0,1
231.6044,-238.6158,0,-1455.515,2.166206,2.166206,-2.074614,-181.7548,0.25,-1507.224,76.50394,0,0.7387,0,-0.674,-238.6158,0,1,0,0,0.674,0,0.7387,-1455.515,0,0,0,1
231.6141,-238.7843,0,-1455.331,2.164942,2.164942,-1.961088,-181.7548,0.25,-1507.224,76.75273,0,0.7385,0,-0.6743,-238.7843,0,1,0,0,0.6743,0,0.7385,-1455.331,0,0,0,1
231.6253,-238.9529,0,-1455.146,2.163828,2.163828,-1.814604,-181.7548,0.25,-1507.224,77.00175,0,0.7383,0,-0.6745,-238.9529,0,1,0,0,0.6745,0,0.7383,-1455.146,0,0,0,1
231.6409,-239.2903,0,-1454.777,2.16114,2.16114,-1.679106,-181.7548,0.25,-1507.224,77.49969,0,0.7379,0,-0.6749,-239.2903,0,1,0,0,0.6749,0,0.7379,-1454.777,0,0,0,1
