time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
242.4027,-448.4265,0,-1501.567,0.082225,-0.082225,1.188369,-464.0776,0.25,-1559.303,59.51326,0,-0.9316,0,-0.3634,-448.4265,0,1,0,0,0.3634,0,-0.9316,-1501.567,0,0,0,1
242.4134,-448.5175,0,-1501.8,0.072019,-0.072019,1.166396,-464.0776,0.25,-1559.303,59.26464,0,-0.9316,0,-0.3636,-448.5175,0,1,0,0,0.3636,0,-0.9316,-1501.8,0,0,0,1
242.424,-448.6084,0,-1502.033,0.061717,-0.061717,1.137099,-464.0776,0.25,-1559.303,59.01628,0,-0.9315,0,-0.3638,-448.6084,0,1,0,0,0.3638,0,-0.9315,-1502.033,0,0,0,1
242.435,-448.6994,0,-1502.266,0.051439,-0.051439,1.074843,-464.0776,0.25,-1559.303,58.76767,0,-0.9314,0,-0.3639,-448.6994,0,1,0,0,0.3639,0,-0.9314,-1502.266,0,0,0,1
242.4461,-448.7904,0,-1502.499,0.041035,-0.041035,1.001601,-464.0776,0.25,-1559.303,58.51929,0,-0.9314,0,-0.3641,-448.7904,0,1,0,0,0.3641,0,-0.9314,-1502.499,0,0,0,1
242.4572,-448.8815,0,-1502.731,0.030602,-0.030602,0.899062,-464.0776,0.25,-1559.303,58.27093,0,-0.9313,0,-0.3642,-448.8815,0,1,0,0,0.3642,0,-0.9313,-1502.731,0,0,0,1
242.4686,-448.9726,0,-1502.964,0.020152,-0.020152,0.800185,-464.0776,0.25,-1559.303,58.02256,0,-0.9313,0,-0.3644,-448.9726,0,1,0,0,0.3644,0,-0.9313,-1502.964,0,0,0,1
242.4793,-449.0637,0,-1503.197,0.00969,-0.00969,0.61708,-464.0776,0.25,-1559.303,57.77422,0,-0.9312,0,-0.3645,-449.0637,0,1,0,0,0.3645,0,-0.9312,-1503.197,0,0,0,1
242.4906,-449.246,0,-1503.662,0.01132,0.01132,0.444946,-464.0776,0.25,-1559.303,57.27755,0,-0.9312,0,-0.3646,-449.246,0,1,0,0,0.3646,0,-0.9312,-1503.662,0,0,0,1
242.5018,-449.3371,0,-1503.895,0.021811,0.021811,0.206909,-464.0776,0.25,-1559.303,57.02924,0,-0.9311,0,-0.3646,-449.3371,0,1,0,0,0.3646,0,-0.9311,-1503.895,0,0,0,1
242.5128,-449.4283,0,-1504.128,0.03233,0.03233,-0.060425,-464.0776,0.25,-1559.303,56.78081,0,-0.9311,0,-0.3646,-449.4283,0,1,0,0,0.3646,0,-0.9311,-1504.128,0,0,0,1
242.5275,-449.5194,0,-1504.361,0.042879,0.042879,-0.261848,-464.0776,0.25,-1559.303,56.53264,0,-0.9312,0,-0.3646,-449.5194,0,1,0,0,0.3646,0,-0.9312,-1504.361,0,0,0,1
242.536,-449.6106,0,-1504.594,0.053398,0.053398,-0.5951,-464.0776,0.25,-1559.303,56.28437,0,-0.9312,0,-0.3645,-449.6106,0,1,0,0,0.3645,0,-0.9312,-1504.594,0,0,0,1
242.5459,-449.7017,0,-1504.826,0.063831,0.063831,-0.763564,-464.0776,0.25,-1559.303,56.03613,0,-0.9313,0,-0.3644,-449.7017,0,1,0,0,0.3644,0,-0.9313,-1504.826,0,0,0,1
242.5571,-449.7927,0,-1505.059,0.074264,0.074264,-0.979629,-464.0776,0.25,-1559.303,55.78791,0,-0.9313,0,-0.3642,-449.7927,0,1,0,0,0.3642,0,-0.9313,-1505.059,0,0,0,1
242.5688,-449.8837,0,-1505.292,0.084611,0.084611,-1.283591,-464.0776,0.25,-1559.303,55.53961,0,-0.9314,0,-0.364,-449.8837,0,1,0,0,0.364,0,-0.9314,-1505.292,0,0,0,1
