time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
172.4176,-21.55342,0,-770.9008,3.095894,3.095894,0.009155,-32.28038,0.25,-826.8574,56.6832,0,-0.9973,0,-0.0738,-21.5534,0,1,0,0,0.0738,0,-0.9973,-770.9008,0,0,0,1
172.4297,-21.57187,0,-771.1501,3.097804,3.097804,0.009155,-32.28038,0.25,-826.8574,56.43477,0,-0.9973,0,-0.0738,-21.5719,0,1,0,0,0.0738,0,-0.9973,-771.1501,0,0,0,1
172.4408,-21.60876,0,-771.6488,3.101623,3.101623,0.012817,-32.28038,0.25,-826.8574,55.93794,0,-0.9973,0,-0.0738,-21.6088,0,1,0,0,0.0738,0,-0.9973,-771.6488,0,0,0,1
172.4518,-21.6272,0,-771.8981,3.103534,3.103534,0.012817,-32.28038,0.25,-826.8574,55.68955,0,-0.9973,0,-0.0738,-21.6272,0,1,0,0,0.0738,0,-0.9973,-771.8981,0,0,0,1
172.462,-21.64565,0,-772.1475,3.105446,3.105446,0.012817,-32.28038,0.25,-826.8574,55.44117,0,-0.9973,0,-0.0738,-21.6457,0,1,0,0,0.0738,0,-0.9973,-772.1475,0,0,0,1
172.4733,-21.6641,0,-772.3969,3.107353,3.107353,0.012817,-32.28038,0.25,-826.8574,55.19275,0,-0.9973,0,-0.0738,-21.6641,0,1,0,0,0.0738,0,-0.9973,-772.3969,0,0,0,1
172.4842,-21.68254,0,-772.6461,3.109268,3.109268,0.012817,-32.28038,0.25,-826.8574,54.94446,0,-0.9973,0,-0.0738,-21.6825,0,1,0,0,0.0738,0,-0.9973,-772.6461,0,0,0,1
172.4955,-21.70099,0,-772.8954,3.111183,3.111183,0.012817,-32.28038,0.25,-826.8574,54.69613,0,-0.9973,0,-0.0738,-21.701,0,1,0,0,0.0738,0,-0.9973,-772.8954,0,0,0,1
172.5065,-21.71944,0,-773.1448,3.113094,3.113094,0.012817,-32.28038,0.25,-826.8574,54.4478,0,-0.9973,0,-0.0738,-21.7194,0,1,0,0,0.0738,0,-0.9973,-773.1448,0,0,0,1
172.5176,-21.73789,0,-773.3941,3.115009,3.115009,0.012817,-32.28038,0.25,-826.8574,54.1995,0,-0.9973,0,-0.0738,-21.7379,0,1,0,0,0.0738,0,-0.9973,-773.3941,0,0,0,1
