time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
108.0043,780.4047,0,-530.7182,0.866193,0.866193,1.543608,749.887,0.25,-479.1653,59.56607,0,0.9112,0,-0.412,780.4047,0,1,0,0,0.412,0,0.9112,-530.7182,0,0,0,1
108.0155,780.3017,0,-530.4904,0.873151,0.873151,1.455717,749.887,0.25,-479.1653,59.31752,0,0.9113,0,-0.4117,780.3017,0,1,0,0,0.4117,0,0.9113,-530.4904,0,0,0,1
108.0263,780.1988,0,-530.2625,0.880181,0.880181,1.382461,749.887,0.25,-479.1653,59.06901,0,0.9114,0,-0.4115,780.1988,0,1,0,0,0.4115,0,0.9114,-530.2625,0,0,0,1
108.0378,780.0959,0,-530.0347,0.887251,0.887251,1.254287,749.887,0.25,-479.1653,58.82055,0,0.9115,0,-0.4113,780.0959,0,1,0,0,0.4113,0,0.9115,-530.0347,0,0,0,1
108.0485,779.9932,0,-529.8068,0.894376,0.894376,1.162734,749.887,0.25,-479.1653,58.57207,0,0.9116,0,-0.4111,779.9932,0,1,0,0,0.4111,0,0.9116,-529.8068,0,0,0,1
108.06,779.7877,0,-529.351,0.908761,0.908761,1.041884,749.887,0.25,-479.1653,58.07523,0,0.9117,0,-0.4108,779.7877,0,1,0,0,0.4108,0,0.9117,-529.351,0,0,0,1
108.0708,779.685,0,-529.123,0.916023,0.916023,0.869765,749.887,0.25,-479.1653,57.82677,0,0.9118,0,-0.4107,779.685,0,1,0,0,0.4107,0,0.9118,-529.123,0,0,0,1
108.082,779.5824,0,-528.895,0.923339,0.923339,0.68666,749.887,0.25,-479.1653,57.5784,0,0.9118,0,-0.4106,779.5824,0,1,0,0,0.4106,0,0.9118,-528.895,0,0,0,1
108.0933,779.4798,0,-528.667,0.930736,0.930736,0.448608,749.887,0.25,-479.1653,57.32998,0,0.9119,0,-0.4105,779.4798,0,1,0,0,0.4105,0,0.9119,-528.667,0,0,0,1
108.1045,779.3772,0,-528.4391,0.938024,0.938024,0.130005,749.887,0.25,-479.1653,57.08168,0,0.9119,0,-0.4105,779.3772,0,1,0,0,0.4105,0,0.9119,-528.4391,0,0,0,1
