vertex_index,xVertex_position,yVertex_position,zVertex_position,xNormal,yNormal,zNormal
57,7.099312,0,54.71253,0.858334,0,-0.513092
58,7.620934,0,55.56569,0.847925,0,-0.530117
59,8.159473,0,56.40826,0.837178,0,-0.54693
60,8.714725,0,57.23994,0.826098,0,-0.563526
61,9.286457,0,58.06036,0.814689,0,-0.579898
62,9.874443,0,58.86921,0.802956,0,-0.596038
63,10.47845,0,59.66616,0.790903,0,-0.611941
64,11.09824,0,60.4509,0.778535,0,-0.627601
65,11.73357,0,61.22313,0.765857,0,-0.643011
66,12.38418,0,61.98252,0.752874,0,-0.658164
67,13.04981,0,62.72878,0.739592,0,-0.673056
68,13.7302,0,63.4616,0.726015,0,-0.687679
69,14.42508,0,64.18071,0.712148,0,-0.702029
70,15.13417,0,64.8858,0.697999,0,-0.716099
71,15.85719,0,65.57661,0.683571,0,-0.729884
72,16.59384,0,66.25286,0.668871,0,-0.743379
73,17.34385,0,66.91428,0.653905,0,-0.756577
74,18.1069,0,67.56058,0.638678,0,-0.769474
75,18.88269,0,68.19154,0.623197,0,-0.782065
76,19.67092,0,68.80689,0.607468,0,-0.794344
77,20.47127,0,69.40639,0.591497,0,-0.806307
78,21.28342,0,69.98981,0.575291,0,-0.817949
79,22.10706,0,70.5569,0.558855,0,-0.829265
80,22.94184,0,71.10744,0.542197,0,-0.840251
81,23.78745,0,71.64122,0.525323,0,-0.850903
82,24.64353,0,72.15802,0.50824,0,-0.861216
83,25.50977,0,72.65764,0.490954,0,-0.871186
84,26.3858,0,73.13986,0.473473,0,-0.880808
85,27.27127,0,73.60452,0.455803,0,-0.890081
86,28.16584,0,74.05141,0.437952,0,-0.898998
87,29.06915,0,74.48036,0.419927,0,-0.907558
88,29.98083,0,74.8912,0.401734,0,-0.915756
89,30.90054,0,75.28378,0.383382,0,-0.92359
90,30.90054,0,75.28378,0.383382,0,-0.92359
91,31.82413,0,75.66716,0.383382,0,-0.92359
92,32.74771,0,76.05054,0.383382,0,-0.92359
93,33.67131,0,76.43392,0.383382,0,-0.92359
94,34.59489,0,76.8173,0.383382,0,-0.92359
95,35.51849,0,77.20068,0.383382,0,-0.92359
96,36.44207,0,77.58407,0.383382,0,-0.92359
97,37.36567,0,77.96745,0.383382,0,-0.92359
98,38.28925,0,78.35083,0.383382,0,-0.92359
99,39.21284,0,78.73421,0.383382,0,-0.92359
100,40.13644,0,79.11759,0.383382,0,-0.92359
101,41.06002,0,79.50098,0.383382,0,-0.92359
102,41.98362,0,79.88435,0.383382,0,-0.92359
103,42.9072,0,80.26774,0.383382,0,-0.92359
104,43.8308,0,80.65112,0.383382,0,-0.92359
105,44.75439,0,81.0345,0.383382,0,-0.92359
106,45.67797,0,81.41788,0.383382,0,-0.92359
107,46.60156,0,81.80126,0.383382,0,-0.92359
108,47.52515,0,82.18465,0.383382,0,-0.92359
109,48.44875,0,82.56802,0.383382,0,-0.92359
110,49.37233,0,82.95141,0.383382,0,-0.92359
111,50.29593,0,83.33479,0.383382,0,-0.92359
112,51.21951,0,83.71817,0.383382,0,-0.92359
113,52.1431,0,84.10155,0.383382,0,-0.92359
114,53.0667,0,84.48494,0.383382,0,-0.92359
115,53.99028,0,84.86832,0.383382,0,-0.92359
116,54.91387,0,85.2517,0.383382,0,-0.92359
117,55.83746,0,85.63508,0.383382,0,-0.92359
118,56.76105,0,86.01846,0.383382,0,-0.92359
119,57.68465,0,86.40184,0.383382,0,-0.92359
