time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
206.7161,160.7375,0,-1265.224,1.224939,1.224939,-0.444953,135.7747,0.25,-1316.935,57.08767,0,-0.9559,0,-0.2935,160.7375,0,1,0,0,0.2935,0,-0.9559,-1265.224,0,0,0,1
206.7269,160.6642,0,-1265.463,1.225743,1.225743,-0.448616,135.7747,0.25,-1316.935,56.84046,0,-0.956,0,-0.2935,160.6642,0,1,0,0,0.2935,0,-0.956,-1265.463,0,0,0,1
206.7386,160.5908,0,-1265.702,1.226516,1.226516,-0.448616,135.7747,0.25,-1316.935,56.59329,0,-0.956,0,-0.2934,160.5908,0,1,0,0,0.2934,0,-0.956,-1265.702,0,0,0,1
206.7493,160.5175,0,-1265.941,1.227303,1.227303,-0.448616,135.7747,0.25,-1316.935,56.34615,0,-0.956,0,-0.2933,160.5175,0,1,0,0,0.2933,0,-0.956,-1265.941,0,0,0,1
206.7631,160.3709,0,-1266.419,1.228802,1.228802,-0.448616,135.7747,0.25,-1316.935,55.85197,0,-0.9561,0,-0.2932,160.3709,0,1,0,0,0.2932,0,-0.9561,-1266.419,0,0,0,1
206.7727,160.2976,0,-1266.657,1.22956,1.22956,-0.448616,135.7747,0.25,-1316.935,55.60504,0,-0.9561,0,-0.2931,160.2976,0,1,0,0,0.2931,0,-0.9561,-1266.657,0,0,0,1
206.7821,160.2243,0,-1266.897,1.230208,1.230208,-0.448616,135.7747,0.25,-1316.935,55.35793,0,-0.9561,0,-0.293,160.2243,0,1,0,0,0.293,0,-0.9561,-1266.897,0,0,0,1
206.793,160.1511,0,-1267.136,1.230907,1.230907,-0.448616,135.7747,0.25,-1316.935,55.11095,0,-0.9561,0,-0.2929,160.1511,0,1,0,0,0.2929,0,-0.9561,-1267.136,0,0,0,1
206.8085,160.0779,0,-1267.375,1.231541,1.231541,-0.452278,135.7747,0.25,-1316.935,54.86403,0,-0.9562,0,-0.2929,160.0779,0,1,0,0,0.2929,0,-0.9562,-1267.375,0,0,0,1
206.82,159.9315,0,-1267.853,1.232801,1.232801,-0.47425,135.7747,0.25,-1316.935,54.37028,0,-0.9562,0,-0.2927,159.9315,0,1,0,0,0.2927,0,-0.9562,-1267.853,0,0,0,1
206.8288,159.9315,0,-1267.853,1.232845,1.232845,-0.47425,135.7747,0.25,-1316.935,54.37038,0,-0.9562,0,-0.2927,159.9315,0,1,0,0,0.2927,0,-0.9562,-1267.853,0,0,0,1
206.8371,159.8584,0,-1268.092,1.233441,1.233441,-0.514534,135.7747,0.25,-1316.935,54.12345,0,-0.9562,0,-0.2926,159.8584,0,1,0,0,0.2926,0,-0.9562,-1268.092,0,0,0,1
206.8484,159.7852,0,-1268.331,1.234002,1.234002,-0.52552,135.7747,0.25,-1316.935,53.87667,0,-0.9563,0,-0.2925,159.7852,0,1,0,0,0.2925,0,-0.9563,-1268.331,0,0,0,1
206.8597,159.7121,0,-1268.57,1.234549,1.234549,-0.565803,135.7747,0.25,-1316.935,53.62993,0,-0.9563,0,-0.2924,159.7121,0,1,0,0,0.2924,0,-0.9563,-1268.57,0,0,0,1
206.8712,159.566,0,-1269.048,1.235561,1.235561,-0.613411,135.7747,0.25,-1316.935,53.13634,0,-0.9563,0,-0.2922,159.566,0,1,0,0,0.2922,0,-0.9563,-1269.048,0,0,0,1
206.8822,159.493,0,-1269.287,1.236005,1.236005,-0.642707,135.7747,0.25,-1316.935,52.88962,0,-0.9564,0,-0.2921,159.493,0,1,0,0,0.2921,0,-0.9564,-1269.287,0,0,0,1
206.8939,159.42,0,-1269.526,1.23642,1.23642,-0.693977,135.7747,0.25,-1316.935,52.64294,0,-0.9564,0,-0.292,159.42,0,1,0,0,0.292,0,-0.9564,-1269.526,0,0,0,1
206.9053,159.347,0,-1269.765,1.236806,1.236806,-0.778213,135.7747,0.25,-1316.935,52.39631,0,-0.9565,0,-0.2919,159.347,0,1,0,0,0.2919,0,-0.9565,-1269.765,0,0,0,1
206.9158,159.274,0,-1270.005,1.237142,1.237142,-0.82582,135.7747,0.25,-1316.935,52.14972,0.023529,-0.9565,0,-0.2917,159.274,0,1,0,0,0.2917,0,-0.9565,-1270.005,0,0,0,1
206.927,159.2011,0,-1270.244,1.237469,1.237469,-0.902724,135.7747,0.25,-1316.935,51.90318,0.039216,-0.9565,0,-0.2916,159.2011,0,1,0,0,0.2916,0,-0.9565,-1270.244,0,0,0,1
206.9391,159.1283,0,-1270.483,1.237767,1.237767,-0.975967,135.7747,0.25,-1316.935,51.65668,0.054902,-0.9566,0,-0.2914,159.1283,0,1,0,0,0.2914,0,-0.9566,-1270.483,0,0,0,1
206.9491,159.0555,0,-1270.722,1.238001,1.238001,-1.071181,135.7747,0.25,-1316.935,51.41037,0.070588,-0.9566,0,-0.2913,159.0555,0,1,0,0,0.2913,0,-0.9566,-1270.722,0,0,0,1
206.9604,158.9102,0,-1271.199,1.238343,1.238343,-1.144423,135.7747,0.25,-1316.935,50.9183,0.094118,-0.9568,0,-0.2909,158.9102,0,1,0,0,0.2909,0,-0.9568,-1271.199,0,0,0,1
206.9726,158.8377,0,-1271.438,1.238416,1.238416,-1.283591,135.7747,0.25,-1316.935,50.67255,0.117647,-0.9568,0,-0.2907,158.8377,0,1,0,0,0.2907,0,-0.9568,-1271.438,0,0,0,1
206.9822,158.7653,0,-1271.677,1.238495,1.238495,-1.356833,135.7747,0.25,-1316.935,50.42711,0.141177,-0.9569,0,-0.2904,158.7653,0,1,0,0,0.2904,0,-0.9569,-1271.677,0,0,0,1
206.9941,158.6931,0,-1271.915,1.238481,1.238481,-1.433737,135.7747,0.25,-1316.935,50.18198,0.164706,-0.957,0,-0.2902,158.6931,0,1,0,0,0.2902,0,-0.957,-1271.915,0,0,0,1
207.0048,158.621,0,-1272.153,1.238364,1.238364,-1.547263,135.7747,0.25,-1316.935,49.93719,0.196078,-0.957,0,-0.2899,158.621,0,1,0,0,0.2899,0,-0.957,-1272.153,0,0,0,1
207.0158,158.5491,0,-1272.39,1.238189,1.238189,-1.649809,135.7747,0.25,-1316.935,49.69285,0.219608,-0.9571,0,-0.2897,158.5491,0,1,0,0,0.2897,0,-0.9571,-1272.39,0,0,0,1
207.027,158.4775,0,-1272.627,1.237905,1.237905,-1.766996,135.7747,0.25,-1316.935,49.44896,0.25098,-0.9572,0,-0.2894,158.4775,0,1,0,0,0.2894,0,-0.9572,-1272.627,0,0,0,1
207.0379,158.406,0,-1272.864,1.237563,1.237563,-1.862211,135.7747,0.25,-1316.935,49.20564,0.266667,-0.9573,0,-0.2891,158.406,0,1,0,0,0.2891,0,-0.9573,-1272.864,0,0,0,1
207.0492,158.3348,0,-1273.1,1.237148,1.237148,-1.96475,135.7747,0.25,-1316.935,48.9629,0.27451,-0.9574,0,-0.2887,158.3348,0,1,0,0,0.2887,0,-0.9574,-1273.1,0,0,0,1
207.0606,158.193,0,-1273.571,1.236005,1.236005,-2.059965,135.7747,0.25,-1316.935,48.47919,0.282353,-0.9576,0,-0.288,158.193,0,1,0,0,0.288,0,-0.9576,-1273.571,0,0,0,1
207.0717,158.1225,0,-1273.806,1.235327,1.235327,-2.202795,135.7747,0.25,-1316.935,48.23821,0.282353,-0.9577,0,-0.2877,158.1225,0,1,0,0,0.2877,0,-0.9577,-1273.806,0,0,0,1
207.0833,158.0523,0,-1274.04,1.234555,1.234555,-2.272375,135.7747,0.25,-1316.935,47.99794,0.282353,-0.9578,0,-0.2873,158.0523,0,1,0,0,0.2873,0,-0.9578,-1274.04,0,0,0,1
207.0938,157.9823,0,-1274.274,1.233681,1.233681,-2.349279,135.7747,0.25,-1316.935,47.75826,0.290196,-0.958,0,-0.2869,157.9823,0,1,0,0,0.2869,0,-0.958,-1274.274,0,0,0,1
207.1046,157.9126,0,-1274.507,1.232684,1.232684,-2.440832,135.7747,0.25,-1316.935,47.51917,0.290196,-0.9581,0,-0.2865,157.9126,0,1,0,0,0.2865,0,-0.9581,-1274.507,0,0,0,1
207.1157,157.8432,0,-1274.74,1.231591,1.231591,-2.510412,135.7747,0.25,-1316.935,47.2807,0.290196,-0.9582,0,-0.2861,157.8432,0,1,0,0,0.2861,0,-0.9582,-1274.74,0,0,0,1
207.1268,157.774,0,-1274.972,1.23039,1.23039,-2.583661,135.7747,0.25,-1316.935,47.04293,0.298039,-0.9583,0,-0.2856,157.774,0,1,0,0,0.2856,0,-0.9583,-1274.972,0,0,0,1
207.1425,157.6365,0,-1275.434,1.227659,1.227659,-2.656903,135.7747,0.25,-1316.935,46.56932,0.298039,-0.9586,0,-0.2847,157.6365,0,1,0,0,0.2847,0,-0.9586,-1275.434,0,0,0,1
207.153,157.5681,0,-1275.665,1.226166,1.226166,-2.726483,135.7747,0.25,-1316.935,46.33348,0.298039,-0.9587,0,-0.2843,157.5681,0,1,0,0,0.2843,0,-0.9587,-1275.665,0,0,0,1
207.1614,157.5001,0,-1275.895,1.22452,1.22452,-2.774091,135.7747,0.25,-1316.935,46.09824,0.305882,-0.9589,0,-0.2838,157.5001,0,1,0,0,0.2838,0,-0.9589,-1275.895,0,0,0,1
207.1711,157.4323,0,-1276.124,1.222772,1.222772,-2.818036,135.7747,0.25,-1316.935,45.86374,0.305882,-0.959,0,-0.2834,157.4323,0,1,0,0,0.2834,0,-0.959,-1276.124,0,0,0,1
207.1822,157.3648,0,-1276.353,1.220872,1.220872,-2.865644,135.7747,0.25,-1316.935,45.62984,0.305882,-0.9592,0,-0.2829,157.3648,0,1,0,0,0.2829,0,-0.9592,-1276.353,0,0,0,1
207.1939,157.2976,0,-1276.581,1.218884,1.218884,-2.916913,135.7747,0.25,-1316.935,45.39667,0.313726,-0.9593,0,-0.2824,157.2976,0,1,0,0,0.2824,0,-0.9593,-1276.581,0,0,0,1
207.2049,157.2307,0,-1276.809,1.21678,1.21678,-2.949872,135.7747,0.25,-1316.935,45.16424,0.313726,-0.9594,0,-0.2819,157.2307,0,1,0,0,0.2819,0,-0.9594,-1276.809,0,0,0,1
207.2165,157.1641,0,-1277.036,1.214573,1.214573,-2.993817,135.7747,0.25,-1316.935,44.93241,0.321569,-0.9596,0,-0.2814,157.1641,0,1,0,0,0.2814,0,-0.9596,-1277.036,0,0,0,1
207.2274,157.0978,0,-1277.262,1.212249,1.212249,-3.034101,135.7747,0.25,-1316.935,44.70132,0.329412,-0.9597,0,-0.2809,157.0978,0,1,0,0,0.2809,0,-0.9597,-1277.262,0,0,0,1
207.2393,157.0318,0,-1277.488,1.209788,1.209788,-3.067067,135.7747,0.25,-1316.935,44.47097,0.329412,-0.9599,0,-0.2804,157.0318,0,1,0,0,0.2804,0,-0.9599,-1277.488,0,0,0,1
207.2501,156.9008,0,-1277.938,1.204523,1.204523,-3.085377,135.7747,0.25,-1316.935,44.01247,0.337255,-0.9602,0,-0.2793,156.9008,0,1,0,0,0.2793,0,-0.9602,-1277.938,0,0,0,1
207.2612,156.8357,0,-1278.163,1.201705,1.201705,-3.111012,135.7747,0.25,-1316.935,43.78432,0.345098,-0.9603,0,-0.2788,156.8357,0,1,0,0,0.2788,0,-0.9603,-1278.163,0,0,0,1
207.2722,156.7709,0,-1278.386,1.198806,1.198806,-3.136647,135.7747,0.25,-1316.935,43.55692,0.345098,-0.9605,0,-0.2783,156.7709,0,1,0,0,0.2783,0,-0.9605,-1278.386,0,0,0,1
207.2833,156.7065,0,-1278.609,1.195734,1.195734,-3.158619,135.7747,0.25,-1316.935,43.33025,0.352941,-0.9607,0,-0.2778,156.7065,0,1,0,0,0.2778,0,-0.9607,-1278.609,0,0,0,1
207.2949,156.6423,0,-1278.831,1.19258,1.19258,-3.180592,135.7747,0.25,-1316.935,43.10434,0.352941,-0.9608,0,-0.2772,156.6423,0,1,0,0,0.2772,0,-0.9608,-1278.831,0,0,0,1
207.306,156.5785,0,-1279.053,1.189303,1.189303,-3.206227,135.7747,0.25,-1316.935,42.87928,0.352941,-0.961,0,-0.2767,156.5785,0,1,0,0,0.2767,0,-0.961,-1279.053,0,0,0,1
207.3167,156.515,0,-1279.274,1.185909,1.185909,-3.209889,135.7747,0.25,-1316.935,42.65496,0.352941,-0.9611,0,-0.2762,156.515,0,1,0,0,0.2762,0,-0.9611,-1279.274,0,0,0,1
