vertex_index,xVertex_position,yVertex_position,zVertex_position,xNormal,yNormal,zNormal
57,-6.020954,0,55.08308,0.89882,0,0.438319
58,-6.466805,0,55.97818,0.891327,0,0.453361
59,-6.927635,0,56.86565,0.883583,0,0.468275
60,-7.403309,0,57.74526,0.87559,0,0.483056
61,-7.8937,0,58.61675,0.867349,0,0.497701
62,-8.398663,0,59.47987,0.858863,0,0.512206
63,-8.91806,0,60.3344,0.850134,0,0.526566
64,-9.451748,0,61.18006,0.841166,0,0.540777
65,-9.999569,0,62.01664,0.83196,0,0.554835
66,-10.56137,0,62.84391,0.822519,0,0.568737
67,-11.13699,0,63.66161,0.812846,0,0.582479
68,-11.72627,0,64.46952,0.802943,0,0.596055
69,-12.32904,0,65.26742,0.792814,0,0.609464
70,-12.94514,0,66.05507,0.782461,0,0.6227
71,-13.57438,0,66.83227,0.771886,0,0.635761
72,-14.2166,0,67.59877,0.761094,0,0.648642
73,-14.8716,0,68.35439,0.750087,0,0.661339
74,-15.53922,0,69.09888,0.738868,0,0.67385
75,-16.21924,0,69.83205,0.72744,0,0.686171
76,-16.9115,0,70.5537,0.715807,0,0.698298
77,-17.61578,0,71.2636,0.703972,0,0.710228
78,-18.33188,0,71.96157,0.691938,0,0.721957
79,-19.05962,0,72.64741,0.679708,0,0.733482
80,-19.79878,0,73.32092,0.667287,0,0.744801
81,-20.54915,0,73.98192,0.654677,0,0.755909
82,-21.31052,0,74.63022,0.641883,0,0.766803
83,-22.08269,0,75.26563,0.628907,0,0.777481
84,-22.86541,0,75.88797,0.615753,0,0.787939
85,-23.65849,0,76.49707,0.602426,0,0.798175
86,-24.46169,0,77.09276,0.588928,0,0.808185
87,-25.27478,0,77.67487,0.575264,0,0.817968
88,-26.09755,0,78.24324,0.561438,0,0.827519
89,-26.92974,0,78.7977,0.547453,0,0.836836
90,-26.92974,0,78.7977,0.547453,0,0.836836
91,-27.76658,0,79.34515,0.547453,0,0.836836
92,-28.60342,0,79.89261,0.547453,0,0.836836
93,-29.44025,0,80.44006,0.547453,0,0.836836
94,-30.27709,0,80.98751,0.547453,0,0.836836
95,-31.11393,0,81.53497,0.547453,0,0.836836
96,-31.95076,0,82.08242,0.547453,0,0.836836
97,-32.7876,0,82.62988,0.547453,0,0.836836
98,-33.62444,0,83.17732,0.547453,0,0.836836
99,-34.46127,0,83.72478,0.547453,0,0.836836
100,-35.29811,0,84.27223,0.547453,0,0.836836
101,-36.13494,0,84.81969,0.547453,0,0.836836
102,-36.97178,0,85.36714,0.547453,0,0.836836
103,-37.80862,0,85.91459,0.547453,0,0.836836
104,-38.64545,0,86.46204,0.547453,0,0.836836
105,-39.48229,0,87.0095,0.547453,0,0.836836
106,-40.31913,0,87.55695,0.547453,0,0.836836
107,-41.15596,0,88.1044,0.547453,0,0.836836
108,-41.9928,0,88.65186,0.547453,0,0.836836
109,-42.82964,0,89.19931,0.547453,0,0.836836
110,-43.66647,0,89.74677,0.547453,0,0.836836
111,-44.50331,0,90.29422,0.547453,0,0.836836
112,-45.34015,0,90.84167,0.547453,0,0.836836
113,-46.17698,0,91.38912,0.547453,0,0.836836
114,-47.01382,0,91.93658,0.547453,0,0.836836
115,-47.85065,0,92.48403,0.547453,0,0.836836
116,-48.68749,0,93.03148,0.547453,0,0.836836
117,-49.52433,0,93.57893,0.547453,0,0.836836
118,-50.36116,0,94.12639,0.547453,0,0.836836
119,-51.198,0,94.67384,0.547453,0,0.836836
