time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
160.9819,167.6527,0,-684.7349,2.710915,2.710915,-7.161362,215.6535,0.25,-745.7065,77.24805,0,0.7557,0,-0.6549,167.6527,0,1,0,0,0.6549,0,0.7557,-684.7349,0,0,0,1
160.9943,167.4887,0,-684.5461,2.721353,2.721353,-7.593498,215.6535,0.25,-745.7065,77.49775,0,0.7549,0,-0.6559,167.4887,0,1,0,0,0.6559,0,0.7549,-684.5461,0,0,0,1
161.0045,167.3245,0,-684.3577,2.731422,2.731422,-7.882812,215.6535,0.25,-745.7065,77.74743,0,0.754,0,-0.6569,167.3245,0,1,0,0,0.6569,0,0.754,-684.3577,0,0,0,1
161.0153,167.16,0,-684.1694,2.741168,2.741168,-8.146484,215.6535,0.25,-745.7065,77.99709,0,0.753,0,-0.658,167.16,0,1,0,0,0.658,0,0.753,-684.1694,0,0,0,1
161.0265,166.9952,0,-683.9814,2.750505,2.750505,-8.38819,215.6535,0.25,-745.7065,78.24672,0,0.7521,0,-0.6591,166.9952,0,1,0,0,0.6591,0,0.7521,-683.9814,0,0,0,1
161.0418,166.6648,0,-683.6062,2.768088,2.768088,-8.695814,215.6535,0.25,-745.7065,78.74594,0,0.75,0,-0.6614,166.6648,0,1,0,0,0.6614,0,0.75,-683.6062,0,0,0,1
161.0487,166.6648,0,-683.6062,2.768088,2.768088,-8.695814,215.6535,0.25,-745.7065,78.74594,0,0.75,0,-0.6614,166.6648,0,1,0,0,0.6614,0,0.75,-683.6062,0,0,0,1
161.0596,166.4992,0,-683.4189,2.776292,2.776292,-8.937513,215.6535,0.25,-745.7065,78.99554,0,0.749,0,-0.6626,166.4992,0,1,0,0,0.6626,0,0.749,-683.4189,0,0,0,1
161.0707,166.167,0,-683.0452,2.791543,2.791543,-9.01808,215.6535,0.25,-745.7065,79.49468,0,0.7469,0,-0.6649,166.167,0,1,0,0,0.6649,0,0.7469,-683.0452,0,0,0,1
161.0816,166.0005,0,-682.8588,2.798581,2.798581,-9.021742,215.6535,0.25,-745.7065,79.7442,0,0.7459,0,-0.6661,166.0005,0,1,0,0,0.6661,0,0.7459,-682.8588,0,0,0,1
161.0928,165.8336,0,-682.6725,2.805252,2.805252,-9.021742,215.6535,0.25,-745.7065,79.99378,0,0.7448,0,-0.6673,165.8336,0,1,0,0,0.6673,0,0.7448,-682.6725,0,0,0,1
161.1043,165.6666,0,-682.4866,2.811491,2.811491,-9.021742,215.6535,0.25,-745.7065,80.24324,0,0.7438,0,-0.6684,165.6666,0,1,0,0,0.6684,0,0.7438,-682.4866,0,0,0,1
161.1152,165.4992,0,-682.3009,2.817352,2.817352,-9.01808,215.6535,0.25,-745.7065,80.4927,0,0.7427,0,-0.6696,165.4992,0,1,0,0,0.6696,0,0.7427,-682.3009,0,0,0,1
161.1262,165.3315,0,-682.1155,2.822835,2.822835,-8.988783,215.6535,0.25,-745.7065,80.74216,0,0.7417,0,-0.6708,165.3315,0,1,0,0,0.6708,0,0.7417,-682.1155,0,0,0,1
161.1375,165.1635,0,-681.9303,2.827919,2.827919,-8.919203,215.6535,0.25,-745.7065,80.99161,0,0.7406,0,-0.6719,165.1635,0,1,0,0,0.6719,0,0.7406,-681.9303,0,0,0,1
161.1487,164.9952,0,-681.7454,2.832614,2.832614,-8.798353,215.6535,0.25,-745.7065,81.24099,0,0.7396,0,-0.6731,164.9952,0,1,0,0,0.6731,0,0.7396,-681.7454,0,0,0,1
161.1596,164.8267,0,-681.5608,2.8369,2.8369,-8.677504,215.6535,0.25,-745.7065,81.49036,0,0.7386,0,-0.6742,164.8267,0,1,0,0,0.6742,0,0.7386,-681.5608,0,0,0,1
161.1709,164.4888,0,-681.1923,2.844381,2.844381,-8.512702,215.6535,0.25,-745.7065,81.98906,0,0.7366,0,-0.6764,164.4888,0,1,0,0,0.6764,0,0.7366,-681.1923,0,0,0,1
161.182,164.3194,0,-681.0084,2.847587,2.847587,-8.36988,215.6535,0.25,-745.7065,82.23838,0,0.7356,0,-0.6774,164.3194,0,1,0,0,0.6774,0,0.7356,-681.0084,0,0,0,1
