time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
84.07073,862.7739,0,-402.2411,0.494125,0.494125,1.690092,668.097,0.25,-377.4604,195.9682,0,0.4277,0,0.9039,862.7739,0,1,0,0,-0.9039,0,0.4277,-402.2411,0,0,0,1
84.08179,862.9999,0,-402.1342,0.499431,0.499431,1.646147,668.097,0.25,-377.4604,196.1791,0,0.4275,0,0.904,862.9999,0,1,0,0,-0.904,0,0.4275,-402.1342,0,0,0,1
84.09338,863.226,0,-402.0274,0.504835,0.504835,1.598539,668.097,0.25,-377.4604,196.3902,0,0.4272,0,0.9041,863.226,0,1,0,0,-0.9041,0,0.4272,-402.0274,0,0,0,1
84.10424,863.452,0,-401.9207,0.510294,0.510294,1.528959,668.097,0.25,-377.4604,196.6013,0,0.427,0,0.9043,863.452,0,1,0,0,-0.9043,0,0.427,-401.9207,0,0,0,1
84.11514,863.6781,0,-401.814,0.515781,0.515781,1.481352,668.097,0.25,-377.4604,196.8126,0,0.4268,0,0.9044,863.6781,0,1,0,0,-0.9044,0,0.4268,-401.814,0,0,0,1
84.1264,863.9042,0,-401.7073,0.521376,0.521376,1.42642,668.097,0.25,-377.4604,197.024,0,0.4265,0,0.9045,863.9042,0,1,0,0,-0.9045,0,0.4265,-401.7073,0,0,0,1
84.1375,864.1304,0,-401.6008,0.526999,0.526999,1.338515,668.097,0.25,-377.4604,197.2355,0,0.4263,0,0.9046,864.1304,0,1,0,0,-0.9046,0,0.4263,-401.6008,0,0,0,1
84.14849,864.3566,0,-401.4942,0.532704,0.532704,1.257949,668.097,0.25,-377.4604,197.4472,0,0.4261,0,0.9047,864.3566,0,1,0,0,-0.9047,0,0.4261,-401.4942,0,0,0,1
84.16345,864.809,0,-401.2813,0.544196,0.544196,1.184707,668.097,0.25,-377.4604,197.8708,0,0.4257,0,0.9048,864.809,0,1,0,0,-0.9048,0,0.4257,-401.2813,0,0,0,1
84.17516,865.0352,0,-401.1749,0.550064,0.550064,1.045547,668.097,0.25,-377.4604,198.0829,0,0.4256,0,0.9049,865.0352,0,1,0,0,-0.9049,0,0.4256,-401.1749,0,0,0,1
84.18203,865.2615,0,-401.0686,0.55596,0.55596,0.972304,668.097,0.25,-377.4604,198.295,0,0.4254,0,0.905,865.2615,0,1,0,0,-0.905,0,0.4254,-401.0686,0,0,0,1
84.19097,865.4877,0,-400.9622,0.561856,0.561856,0.921035,668.097,0.25,-377.4604,198.5072,0,0.4253,0,0.9051,865.4877,0,1,0,0,-0.9051,0,0.4253,-400.9622,0,0,0,1
84.20097,865.7141,0,-400.856,0.567834,0.567834,0.869765,668.097,0.25,-377.4604,198.7195,0,0.4251,0,0.9051,865.7141,0,1,0,0,-0.9051,0,0.4251,-400.856,0,0,0,1
84.2116,865.9403,0,-400.7497,0.573811,0.573811,0.800185,668.097,0.25,-377.4604,198.9319,0,0.425,0,0.9052,865.9403,0,1,0,0,-0.9052,0,0.425,-400.7497,0,0,0,1
84.2228,866.1667,0,-400.6435,0.579871,0.579871,0.726943,668.097,0.25,-377.4604,199.1445,0,0.4249,0,0.9052,866.1667,0,1,0,0,-0.9052,0,0.4249,-400.6435,0,0,0,1
84.23394,866.3929,0,-400.5373,0.585876,0.585876,0.664687,668.097,0.25,-377.4604,199.3571,0,0.4248,0,0.9053,866.3929,0,1,0,0,-0.9053,0,0.4248,-400.5373,0,0,0,1
84.24483,866.6193,0,-400.4311,0.591936,0.591936,0.613418,668.097,0.25,-377.4604,199.5698,0,0.4247,0,0.9053,866.6193,0,1,0,0,-0.9053,0,0.4247,-400.4311,0,0,0,1
84.25623,866.8456,0,-400.325,0.59805,0.59805,0.56581,668.097,0.25,-377.4604,199.7826,0,0.4246,0,0.9054,866.8456,0,1,0,0,-0.9054,0,0.4246,-400.325,0,0,0,1
84.26708,867.072,0,-400.2188,0.604192,0.604192,0.521865,668.097,0.25,-377.4604,199.9955,0,0.4245,0,0.9054,867.072,0,1,0,0,-0.9054,0,0.4245,-400.2188,0,0,0,1
84.2784,867.2983,0,-400.1127,0.61036,0.61036,0.492568,668.097,0.25,-377.4604,200.2086,0,0.4244,0,0.9055,867.2983,0,1,0,0,-0.9055,0,0.4244,-400.1127,0,0,0,1
84.28938,867.5247,0,-400.0066,0.616529,0.616529,0.474258,668.097,0.25,-377.4604,200.4217,0,0.4244,0,0.9055,867.5247,0,1,0,0,-0.9055,0,0.4244,-400.0066,0,0,0,1
84.30046,867.9775,0,-399.7945,0.628922,0.628922,0.466919,668.097,0.25,-377.4604,200.8483,0,0.4242,0,0.9056,867.9775,0,1,0,0,-0.9056,0,0.4242,-399.7945,0,0,0,1
84.31165,868.2039,0,-399.6884,0.635118,0.635118,0.466919,668.097,0.25,-377.4604,201.0616,0,0.4242,0,0.9056,868.2039,0,1,0,0,-0.9056,0,0.4242,-399.6884,0,0,0,1
84.32253,868.4302,0,-399.5824,0.641341,0.641341,0.466919,668.097,0.25,-377.4604,201.2751,0,0.4241,0,0.9056,868.4302,0,1,0,0,-0.9056,0,0.4241,-399.5824,0,0,0,1
84.33455,868.6567,0,-399.4764,0.647646,0.647646,0.466919,668.097,0.25,-377.4604,201.4887,0,0.424,0,0.9057,868.6567,0,1,0,0,-0.9057,0,0.424,-399.4764,0,0,0,1
