time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
102.6403,878.0088,0,-599.5469,1.193812,1.193812,-0.547493,951.8359,0.25,-586.7365,74.64149,0,-0.0635,0,-0.998,878.0088,0,1,0,0,0.998,0,-0.0635,-599.5469,0,0,0,1
102.6513,877.7593,0,-599.5629,1.192517,1.192517,-0.547493,951.8359,0.25,-586.7365,74.89014,0,-0.0636,0,-0.998,877.7593,0,1,0,0,0.998,0,-0.0636,-599.5629,0,0,0,1
102.6628,877.5098,0,-599.5787,1.191332,1.191332,-0.547493,951.8359,0.25,-586.7365,75.13878,0,-0.0637,0,-0.998,877.5098,0,1,0,0,0.998,0,-0.0637,-599.5787,0,0,0,1
102.6738,877.2603,0,-599.5946,1.190168,1.190168,-0.547493,951.8359,0.25,-586.7365,75.38742,0,-0.0638,0,-0.998,877.2603,0,1,0,0,0.998,0,-0.0638,-599.5946,0,0,0,1
102.6847,877.0107,0,-599.6107,1.188763,1.188763,-0.547493,951.8359,0.25,-586.7365,75.63612,0,-0.0639,0,-0.998,877.0107,0,1,0,0,0.998,0,-0.0639,-599.6107,0,0,0,1
102.6959,876.7612,0,-599.6266,1.18754,1.18754,-0.547493,951.8359,0.25,-586.7365,75.8848,0,-0.064,0,-0.9979,876.7612,0,1,0,0,0.9979,0,-0.064,-599.6266,0,0,0,1
102.7105,876.2622,0,-599.6588,1.184788,1.184788,-0.547493,951.8359,0.25,-586.7365,76.38221,0,-0.0642,0,-0.9979,876.2622,0,1,0,0,0.9979,0,-0.0642,-599.6588,0,0,0,1
102.7178,876.2622,0,-599.6588,1.184788,1.184788,-0.547493,951.8359,0.25,-586.7365,76.38221,0,-0.0642,0,-0.9979,876.2622,0,1,0,0,0.9979,0,-0.0642,-599.6588,0,0,0,1
102.7294,876.0127,0,-599.6748,1.183444,1.183444,-0.547493,951.8359,0.25,-586.7365,76.63094,0,-0.0643,0,-0.9979,876.0127,0,1,0,0,0.9979,0,-0.0643,-599.6748,0,0,0,1
102.741,875.5137,0,-599.707,1.180634,1.180634,-0.547493,951.8359,0.25,-586.7365,77.12836,0,-0.0645,0,-0.9979,875.5137,0,1,0,0,0.9979,0,-0.0645,-599.707,0,0,0,1
102.7511,875.2643,0,-599.7232,1.179164,1.179164,-0.547493,951.8359,0.25,-586.7365,77.37701,0,-0.0646,0,-0.9979,875.2643,0,1,0,0,0.9979,0,-0.0646,-599.7232,0,0,0,1
102.7623,875.0148,0,-599.7394,1.177698,1.177698,-0.547493,951.8359,0.25,-586.7365,77.62584,0,-0.0647,0,-0.9979,875.0148,0,1,0,0,0.9979,0,-0.0647,-599.7394,0,0,0,1
102.7736,874.7654,0,-599.7556,1.176168,1.176168,-0.547493,951.8359,0.25,-586.7365,77.87444,0,-0.0648,0,-0.9979,874.7654,0,1,0,0,0.9979,0,-0.0648,-599.7556,0,0,0,1
102.7844,874.516,0,-599.7718,1.174638,1.174638,-0.547493,951.8359,0.25,-586.7365,78.12318,0,-0.0649,0,-0.9979,874.516,0,1,0,0,0.9979,0,-0.0649,-599.7718,0,0,0,1
