time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
224.8311,-124.6426,0,-1505.91,1.922914,1.922914,0.042114,-181.7548,0.25,-1507.224,56.87218,0,-0.1678,0,-0.9858,-124.6426,0,1,0,0,0.9858,0,-0.1678,-1505.91,0,0,0,1
224.8457,-124.889,0,-1505.952,1.922373,1.922373,0.162964,-181.7548,0.25,-1507.224,56.625,0,-0.1678,0,-0.9858,-124.889,0,1,0,0,0.9858,0,-0.1678,-1505.952,0,0,0,1
224.8532,-125.1355,0,-1505.994,1.921873,1.921873,0.232544,-181.7548,0.25,-1507.224,56.37783,0,-0.1678,0,-0.9858,-125.1355,0,1,0,0,0.9858,0,-0.1678,-1505.994,0,0,0,1
224.8626,-125.382,0,-1506.036,1.9215,1.9215,0.276489,-181.7548,0.25,-1507.224,56.1307,0,-0.1677,0,-0.9858,-125.382,0,1,0,0,0.9858,0,-0.1677,-1506.036,0,0,0,1
224.8737,-125.6284,0,-1506.077,1.921008,1.921008,0.327759,-181.7548,0.25,-1507.224,55.88359,0,-0.1677,0,-0.9858,-125.6284,0,1,0,0,0.9858,0,-0.1677,-1506.077,0,0,0,1
224.8849,-125.8749,0,-1506.119,1.920512,1.920512,0.397339,-181.7548,0.25,-1507.224,55.63649,0,-0.1676,0,-0.9859,-125.8749,0,1,0,0,0.9859,0,-0.1676,-1506.119,0,0,0,1
224.8958,-126.1213,0,-1506.161,1.92014,1.92014,0.448608,-181.7548,0.25,-1507.224,55.38942,0,-0.1675,0,-0.9859,-126.1213,0,1,0,0,0.9859,0,-0.1675,-1506.161,0,0,0,1
224.9108,-126.6143,0,-1506.245,1.919273,1.919273,0.521865,-181.7548,0.25,-1507.224,54.89536,0,-0.1674,0,-0.9859,-126.6143,0,1,0,0,0.9859,0,-0.1674,-1506.245,0,0,0,1
224.9211,-126.8608,0,-1506.287,1.918904,1.918904,0.569472,-181.7548,0.25,-1507.224,54.64836,0,-0.1673,0,-0.9859,-126.8608,0,1,0,0,0.9859,0,-0.1673,-1506.287,0,0,0,1
224.9296,-126.8607,0,-1506.287,1.91878,1.91878,0.569472,-181.7548,0.25,-1507.224,54.64837,0,-0.1673,0,-0.9859,-126.8607,0,1,0,0,0.9859,0,-0.1673,-1506.287,0,0,0,1
224.9405,-127.3537,0,-1506.37,1.918283,1.918283,0.653701,-181.7548,0.25,-1507.224,54.15443,0,-0.167,0,-0.986,-127.3537,0,1,0,0,0.986,0,-0.167,-1506.37,0,0,0,1
224.955,-127.6002,0,-1506.412,1.917913,1.917913,0.690322,-181.7548,0.25,-1507.224,53.90751,0,-0.1669,0,-0.986,-127.6002,0,1,0,0,0.986,0,-0.1669,-1506.412,0,0,0,1
224.9625,-127.8467,0,-1506.454,1.917665,1.917665,0.734267,-181.7548,0.25,-1507.224,53.66061,0,-0.1668,0,-0.986,-127.8467,0,1,0,0,0.986,0,-0.1668,-1506.454,0,0,0,1
224.9738,-128.0932,0,-1506.495,1.917539,1.917539,0.75624,-181.7548,0.25,-1507.224,53.41372,0,-0.1667,0,-0.986,-128.0932,0,1,0,0,0.986,0,-0.1667,-1506.495,0,0,0,1
224.9846,-128.3397,0,-1506.537,1.917294,1.917294,0.781875,-181.7548,0.25,-1507.224,53.16687,0,-0.1665,0,-0.986,-128.3397,0,1,0,0,0.986,0,-0.1665,-1506.537,0,0,0,1
224.9958,-128.5862,0,-1506.579,1.917171,1.917171,0.807509,-181.7548,0.25,-1507.224,52.92003,0,-0.1664,0,-0.9861,-128.5862,0,1,0,0,0.9861,0,-0.1664,-1506.579,0,0,0,1
225.0072,-128.8328,0,-1506.62,1.917048,1.917048,0.829482,-181.7548,0.25,-1507.224,52.67322,0,-0.1662,0,-0.9861,-128.8328,0,1,0,0,0.9861,0,-0.1662,-1506.62,0,0,0,1
225.018,-129.0793,0,-1506.662,1.916922,1.916922,0.847793,-181.7548,0.25,-1507.224,52.42644,0,-0.1661,0,-0.9861,-129.0793,0,1,0,0,0.9861,0,-0.1661,-1506.662,0,0,0,1
225.0295,-129.3258,0,-1506.703,1.917045,1.917045,0.851455,-181.7548,0.25,-1507.224,52.17968,0,-0.1659,0,-0.9861,-129.3258,0,1,0,0,0.9861,0,-0.1659,-1506.703,0,0,0,1
225.0406,-129.8189,0,-1506.786,1.916922,1.916922,0.869765,-181.7548,0.25,-1507.224,51.68623,0,-0.1656,0,-0.9862,-129.8189,0,1,0,0,0.9862,0,-0.1656,-1506.786,0,0,0,1
225.0512,-130.0655,0,-1506.828,1.917168,1.917168,0.869765,-181.7548,0.25,-1507.224,51.43954,0,-0.1655,0,-0.9862,-130.0655,0,1,0,0,0.9862,0,-0.1655,-1506.828,0,0,0,1
225.0627,-130.312,0,-1506.869,1.917171,1.917171,0.869765,-181.7548,0.25,-1507.224,51.19289,0,-0.1653,0,-0.9862,-130.312,0,1,0,0,0.9862,0,-0.1653,-1506.869,0,0,0,1
225.0738,-130.5586,0,-1506.91,1.917417,1.917417,0.869765,-181.7548,0.25,-1507.224,50.94625,0,-0.1652,0,-0.9863,-130.5586,0,1,0,0,0.9863,0,-0.1652,-1506.91,0,0,0,1
225.0847,-130.8051,0,-1506.951,1.917545,1.917545,0.869765,-181.7548,0.25,-1507.224,50.69965,0,-0.165,0,-0.9863,-130.8051,0,1,0,0,0.9863,0,-0.165,-1506.951,0,0,0,1
225.0958,-131.0517,0,-1506.993,1.91779,1.91779,0.869765,-181.7548,0.25,-1507.224,50.45306,0,-0.1649,0,-0.9863,-131.0517,0,1,0,0,0.9863,0,-0.1649,-1506.993,0,0,0,1
225.107,-131.2983,0,-1507.034,1.918039,1.918039,0.869765,-181.7548,0.25,-1507.224,50.20648,0,-0.1647,0,-0.9863,-131.2983,0,1,0,0,0.9863,0,-0.1647,-1507.034,0,0,0,1
225.118,-131.5449,0,-1507.075,1.91841,1.91841,0.869765,-181.7548,0.25,-1507.224,49.95988,0,-0.1646,0,-0.9864,-131.5449,0,1,0,0,0.9864,0,-0.1646,-1507.075,0,0,0,1
225.129,-131.7915,0,-1507.116,1.918779,1.918779,0.869765,-181.7548,0.25,-1507.224,49.71329,0,-0.1644,0,-0.9864,-131.7915,0,1,0,0,0.9864,0,-0.1644,-1507.116,0,0,0,1
225.1402,-132.2847,0,-1507.198,1.919647,1.919647,0.869765,-181.7548,0.25,-1507.224,49.22008,0,-0.1641,0,-0.9864,-132.2847,0,1,0,0,0.9864,0,-0.1641,-1507.198,0,0,0,1
225.1512,-132.5313,0,-1507.239,1.920138,1.920138,0.869765,-181.7548,0.25,-1507.224,48.97346,0,-0.164,0,-0.9865,-132.5313,0,1,0,0,0.9865,0,-0.164,-1507.239,0,0,0,1
225.1623,-132.778,0,-1507.28,1.920389,1.920389,0.869765,-181.7548,0.25,-1507.224,48.72684,0,-0.1638,0,-0.9865,-132.778,0,1,0,0,0.9865,0,-0.1638,-1507.28,0,0,0,1
225.1736,-133.0246,0,-1507.321,1.921129,1.921129,0.869765,-181.7548,0.25,-1507.224,48.48019,0,-0.1637,0,-0.9865,-133.0246,0,1,0,0,0.9865,0,-0.1637,-1507.321,0,0,0,1
