time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
154.3834,206.7309,0,-804.9194,0.296231,0.296231,0.474258,215.6535,0.25,-745.7065,59.59736,0,0.9677,0,0.252,206.7309,0,1,0,0,-0.252,0,0.9677,-804.9194,0,0,0,1
154.3946,206.7939,0,-804.6775,0.301353,0.301353,0.56581,215.6535,0.25,-745.7065,59.34882,0,0.9677,0,0.2521,206.7939,0,1,0,0,-0.2521,0,0.9677,-804.6775,0,0,0,1
154.4055,206.857,0,-804.4355,0.306503,0.306503,0.609756,215.6535,0.25,-745.7065,59.1003,0,0.9677,0,0.2522,206.857,0,1,0,0,-0.2522,0,0.9677,-804.4355,0,0,0,1
154.4166,206.92,0,-804.1937,0.311684,0.311684,0.63539,215.6535,0.25,-745.7065,58.85184,0,0.9676,0,0.2523,206.92,0,1,0,0,-0.2523,0,0.9676,-804.1937,0,0,0,1
154.4278,206.9832,0,-803.9518,0.316895,0.316895,0.63539,215.6535,0.25,-745.7065,58.60339,0,0.9676,0,0.2525,206.9832,0,1,0,0,-0.2525,0,0.9676,-803.9518,0,0,0,1
154.4398,207.0463,0,-803.7099,0.322136,0.322136,0.63539,215.6535,0.25,-745.7065,58.35496,0,0.9676,0,0.2526,207.0463,0,1,0,0,-0.2526,0,0.9676,-803.7099,0,0,0,1
154.4507,207.1727,0,-803.2261,0.332691,0.332691,0.63539,215.6535,0.25,-745.7065,57.85805,0,0.9675,0,0.2528,207.1727,0,1,0,0,-0.2528,0,0.9675,-803.2261,0,0,0,1
154.4609,207.2359,0,-802.9843,0.338021,0.338021,0.63539,215.6535,0.25,-745.7065,57.6097,0,0.9675,0,0.2529,207.2359,0,1,0,0,-0.2529,0,0.9675,-802.9843,0,0,0,1
154.4723,207.2991,0,-802.7424,0.34335,0.34335,0.63539,215.6535,0.25,-745.7065,57.3613,0,0.9675,0,0.253,207.2991,0,1,0,0,-0.253,0,0.9675,-802.7424,0,0,0,1
154.4832,207.3624,0,-802.5005,0.348724,0.348724,0.61708,215.6535,0.25,-745.7065,57.11291,0,0.9674,0,0.2531,207.3624,0,1,0,0,-0.2531,0,0.9674,-802.5005,0,0,0,1
154.4944,207.4257,0,-802.2587,0.354142,0.354142,0.609756,215.6535,0.25,-745.7065,56.86459,0,0.9674,0,0.2532,207.4257,0,1,0,0,-0.2532,0,0.9674,-802.2587,0,0,0,1
154.509,207.489,0,-802.0168,0.359575,0.359575,0.595107,215.6535,0.25,-745.7065,56.61623,0,0.9674,0,0.2533,207.489,0,1,0,0,-0.2533,0,0.9674,-802.0168,0,0,0,1
154.5165,207.5524,0,-801.775,0.365053,0.365053,0.587783,215.6535,0.25,-745.7065,56.36799,0,0.9674,0,0.2534,207.5524,0,1,0,0,-0.2534,0,0.9674,-801.775,0,0,0,1
154.528,207.6158,0,-801.5331,0.3705,0.3705,0.587783,215.6535,0.25,-745.7065,56.11965,0,0.9673,0,0.2535,207.6158,0,1,0,0,-0.2535,0,0.9673,-801.5331,0,0,0,1
154.5392,207.6792,0,-801.2913,0.376022,0.376022,0.587783,215.6535,0.25,-745.7065,55.87137,0,0.9673,0,0.2536,207.6792,0,1,0,0,-0.2536,0,0.9673,-801.2913,0,0,0,1
154.5503,207.806,0,-800.8077,0.387096,0.387096,0.587783,215.6535,0.25,-745.7065,55.37487,0,0.9673,0,0.2538,207.806,0,1,0,0,-0.2538,0,0.9673,-800.8077,0,0,0,1
154.5611,207.8695,0,-800.5659,0.392677,0.392677,0.587783,215.6535,0.25,-745.7065,55.12669,0,0.9672,0,0.2539,207.8695,0,1,0,0,-0.2539,0,0.9672,-800.5659,0,0,0,1
154.5726,207.933,0,-800.3241,0.398273,0.398273,0.587783,215.6535,0.25,-745.7065,54.87847,0,0.9672,0,0.254,207.933,0,1,0,0,-0.254,0,0.9672,-800.3241,0,0,0,1
154.584,207.9965,0,-800.0822,0.403898,0.403898,0.587783,215.6535,0.25,-745.7065,54.6302,0,0.9672,0,0.2541,207.9965,0,1,0,0,-0.2541,0,0.9672,-800.0822,0,0,0,1
154.5956,208.0601,0,-799.8405,0.409554,0.409554,0.587783,215.6535,0.25,-745.7065,54.38206,0,0.9672,0,0.2542,208.0601,0,1,0,0,-0.2542,0,0.9672,-799.8405,0,0,0,1
154.6106,208.1872,0,-799.3569,0.420967,0.420967,0.587783,215.6535,0.25,-745.7065,53.88584,0,0.9671,0,0.2544,208.1872,0,1,0,0,-0.2544,0,0.9671,-799.3569,0,0,0,1
154.6217,208.2509,0,-799.1152,0.426697,0.426697,0.587783,215.6535,0.25,-745.7065,53.63774,0,0.9671,0,0.2545,208.2509,0,1,0,0,-0.2545,0,0.9671,-799.1152,0,0,0,1
154.6297,208.2509,0,-799.1152,0.426712,0.426712,0.587783,215.6535,0.25,-745.7065,53.6378,0,0.9671,0,0.2545,208.2509,0,1,0,0,-0.2545,0,0.9671,-799.1152,0,0,0,1
154.639,208.3145,0,-798.8734,0.432456,0.432456,0.587783,215.6535,0.25,-745.7065,53.38966,0,0.967,0,0.2546,208.3145,0,1,0,0,-0.2546,0,0.967,-798.8734,0,0,0,1
154.6505,208.4419,0,-798.3899,0.444047,0.444047,0.587783,215.6535,0.25,-745.7065,52.89355,0,0.967,0,0.2548,208.4419,0,1,0,0,-0.2548,0,0.967,-798.3899,0,0,0,1
154.6623,208.5056,0,-798.1481,0.449894,0.449894,0.587783,215.6535,0.25,-745.7065,52.64551,0,0.967,0,0.2549,208.5056,0,1,0,0,-0.2549,0,0.967,-798.1481,0,0,0,1
