vertex_index,xVertex_position,yVertex_position,zVertex_position,xNormal,yNormal,zNormal
57,6.208317,0,55.02358,0.892303,0,-0.451437
58,6.667465,0,55.91191,0.884338,0,-0.466847
59,7.141964,0,56.79217,0.876107,0,-0.482117
60,7.631657,0,57.66405,0.867612,0,-0.497242
61,8.136395,0,58.5273,0.858856,0,-0.512217
62,8.65604,0,59.38168,0.849842,0,-0.527038
63,9.190418,0,60.2269,0.840572,0,-0.5417
64,9.739384,0,61.06273,0.831049,0,-0.5562
65,10.30276,0,61.88892,0.821276,0,-0.570532
66,10.88039,0,62.7052,0.811255,0,-0.584692
67,11.47209,0,63.51134,0.800991,0,-0.598676
68,12.07768,0,64.3071,0.790486,0,-0.612481
69,12.69699,0,65.09224,0.779742,0,-0.626101
70,13.32982,0,65.8665,0.768765,0,-0.639532
71,13.97599,0,66.62968,0.757555,0,-0.652771
72,14.6353,0,67.38155,0.746118,0,-0.665814
73,15.30755,0,68.12184,0.734456,0,-0.678656
74,15.99254,0,68.85039,0.722574,0,-0.691294
75,16.69007,0,69.56693,0.710473,0,-0.703724
76,17.39992,0,70.27126,0.69816,0,-0.715942
77,18.12188,0,70.96318,0.685635,0,-0.727945
78,18.85574,0,71.64246,0.672905,0,-0.739729
79,19.60126,0,72.30891,0.659972,0,-0.75129
80,20.35824,0,72.96233,0.646841,0,-0.762625
81,21.12644,0,73.60253,0.633515,0,-0.773731
82,21.90562,0,74.22929,0.619998,0,-0.784603
83,22.69557,0,74.84247,0.606295,0,-0.79524
84,23.49603,0,75.44183,0.592409,0,-0.805638
85,24.30676,0,76.02722,0.578345,0,-0.815792
86,25.12753,0,76.59846,0.564107,0,-0.825702
87,25.95807,0,77.15538,0.549699,0,-0.835363
88,26.79817,0,77.69781,0.535126,0,-0.844772
89,27.64755,0,78.22558,0.520392,0,-0.853928
90,27.64755,0,78.22558,0.520392,0,-0.853928
91,28.50147,0,78.74597,0.520392,0,-0.853928
92,29.3554,0,79.26637,0.520392,0,-0.853928
93,30.20933,0,79.78675,0.520392,0,-0.853928
94,31.06326,0,80.30714,0.520392,0,-0.853928
95,31.91719,0,80.82754,0.520392,0,-0.853928
96,32.77111,0,81.34793,0.520392,0,-0.853928
97,33.62504,0,81.86832,0.520392,0,-0.853928
98,34.47897,0,82.38871,0.520392,0,-0.853928
99,35.3329,0,82.9091,0.520392,0,-0.853928
100,36.18682,0,83.4295,0.520392,0,-0.853928
101,37.04075,0,83.94988,0.520392,0,-0.853928
102,37.89468,0,84.47028,0.520392,0,-0.853928
103,38.74861,0,84.99067,0.520392,0,-0.853928
104,39.60254,0,85.51106,0.520392,0,-0.853928
105,40.45646,0,86.03145,0.520392,0,-0.853928
106,41.31039,0,86.55184,0.520392,0,-0.853928
107,42.16432,0,87.07224,0.520392,0,-0.853928
108,43.01825,0,87.59263,0.520392,0,-0.853928
109,43.87218,0,88.11301,0.520392,0,-0.853928
110,44.7261,0,88.63341,0.520392,0,-0.853928
111,45.58003,0,89.1538,0.520392,0,-0.853928
112,46.43396,0,89.67419,0.520392,0,-0.853928
113,47.28789,0,90.19458,0.520392,0,-0.853928
114,48.14182,0,90.71497,0.520392,0,-0.853928
115,48.99574,0,91.23537,0.520392,0,-0.853928
116,49.84967,0,91.75576,0.520392,0,-0.853928
117,50.7036,0,92.27615,0.520392,0,-0.853928
118,51.55753,0,92.79654,0.520392,0,-0.853928
119,52.41145,0,93.31693,0.520392,0,-0.853928
