time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
38.80027,180.7234,0,68.42243,1.306251,1.306251,-0.067749,205.3435,0.25,16.65362,56.99199,0,-0.8259,0,0.5638,180.7234,0,1,0,0,-0.5638,0,-0.8259,68.4224,0,0,0,1
38.81381,180.8644,0,68.21596,1.305966,1.305966,-0.067749,205.3435,0.25,16.65362,56.74508,0,-0.8259,0,0.5638,180.8644,0,1,0,0,-0.5638,0,-0.8259,68.216,0,0,0,1
38.82316,181.0053,0,68.00948,1.305678,1.305678,-0.067749,205.3435,0.25,16.65362,56.4982,0,-0.8259,0,0.5638,181.0053,0,1,0,0,-0.5638,0,-0.8259,68.0095,0,0,0,1
38.83424,181.1463,0,67.80301,1.305398,1.305398,-0.067749,205.3435,0.25,16.65362,56.25135,0,-0.8259,0,0.5638,181.1463,0,1,0,0,-0.5638,0,-0.8259,67.803,0,0,0,1
38.8443,181.2873,0,67.59653,1.305119,1.305119,-0.067749,205.3435,0.25,16.65362,56.00452,0,-0.8259,0,0.5638,181.2873,0,1,0,0,-0.5638,0,-0.8259,67.5965,0,0,0,1
38.85637,181.4282,0,67.39007,1.304823,1.304823,-0.067749,205.3435,0.25,16.65362,55.75774,0,-0.8259,0,0.5639,181.4282,0,1,0,0,-0.5639,0,-0.8259,67.3901,0,0,0,1
38.87085,181.7101,0,66.97713,1.304252,1.304252,-0.067749,205.3435,0.25,16.65362,55.26424,0,-0.8259,0,0.5639,181.7101,0,1,0,0,-0.5639,0,-0.8259,66.9771,0,0,0,1
38.88199,181.8511,0,66.77067,1.303938,1.303938,-0.064087,205.3435,0.25,16.65362,55.01753,0,-0.8259,0,0.5639,181.8511,0,1,0,0,-0.5639,0,-0.8259,66.7707,0,0,0,1
38.88911,181.8511,0,66.77067,1.303938,1.303938,-0.064087,205.3435,0.25,16.65362,55.01753,0,-0.8259,0,0.5639,181.8511,0,1,0,0,-0.5639,0,-0.8259,66.7707,0,0,0,1
38.90357,182.1331,0,66.35774,1.303346,1.303346,-0.045776,205.3435,0.25,16.65362,54.52422,0,-0.8258,0,0.5639,182.1331,0,1,0,0,-0.5639,0,-0.8258,66.3577,0,0,0,1
