time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
67.20064,486.3916,0,-405.4006,0.929506,0.929506,0.921035,542.4579,0.25,-426.3083,59.51637,0,-0.4317,0,0.902,486.3916,0,1,0,0,-0.902,0,-0.4317,-405.4006,0,0,0,1
67.21483,486.6171,0,-405.5085,0.930511,0.930511,0.829482,542.4579,0.25,-426.3083,59.26743,0,-0.4318,0,0.902,486.6171,0,1,0,0,-0.902,0,-0.4318,-405.5085,0,0,0,1
67.22256,486.8426,0,-405.6165,0.931554,0.931554,0.785537,542.4579,0.25,-426.3083,59.01852,0,-0.4319,0,0.9019,486.8426,0,1,0,0,-0.9019,0,-0.4319,-405.6165,0,0,0,1
67.23212,487.068,0,-405.7245,0.932633,0.932633,0.752578,542.4579,0.25,-426.3083,58.76963,0,-0.4321,0,0.9018,487.068,0,1,0,0,-0.9018,0,-0.4321,-405.7245,0,0,0,1
67.24213,487.2935,0,-405.8326,0.93378,0.93378,0.68666,542.4579,0.25,-426.3083,58.52071,0,-0.4322,0,0.9018,487.2935,0,1,0,0,-0.9018,0,-0.4322,-405.8326,0,0,0,1
67.25325,487.5189,0,-405.9406,0.934899,0.934899,0.639052,542.4579,0.25,-426.3083,58.27187,0,-0.4323,0,0.9017,487.5189,0,1,0,0,-0.9017,0,-0.4323,-405.9406,0,0,0,1
67.26522,487.7443,0,-406.0487,0.936073,0.936073,0.584121,542.4579,0.25,-426.3083,58.02295,0,-0.4324,0,0.9017,487.7443,0,1,0,0,-0.9017,0,-0.4324,-406.0487,0,0,0,1
67.28084,488.1951,0,-406.265,0.938475,0.938475,0.49623,542.4579,0.25,-426.3083,57.52525,0,-0.4325,0,0.9016,488.1951,0,1,0,0,-0.9016,0,-0.4325,-406.265,0,0,0,1
67.29132,488.4205,0,-406.3731,0.939731,0.939731,0.444946,542.4579,0.25,-426.3083,57.2764,0,-0.4326,0,0.9016,488.4205,0,1,0,0,-0.9016,0,-0.4326,-406.3731,0,0,0,1
67.29967,488.4205,0,-406.3731,0.939731,0.939731,0.444946,542.4579,0.25,-426.3083,57.2764,0,-0.4326,0,0.9016,488.4205,0,1,0,0,-0.9016,0,-0.4326,-406.3731,0,0,0,1
67.3088,488.6459,0,-406.4813,0.940974,0.940974,0.371704,542.4579,0.25,-426.3083,57.02756,0,-0.4326,0,0.9016,488.6459,0,1,0,0,-0.9016,0,-0.4326,-406.4813,0,0,0,1
67.31987,488.8713,0,-406.5894,0.942257,0.942257,0.349731,542.4579,0.25,-426.3083,56.77875,0,-0.4327,0,0.9015,488.8713,0,1,0,0,-0.9015,0,-0.4327,-406.5894,0,0,0,1
67.33107,489.3221,0,-406.8058,0.944823,0.944823,0.346069,542.4579,0.25,-426.3083,56.28115,0,-0.4328,0,0.9015,489.3221,0,1,0,0,-0.9015,0,-0.4328,-406.8058,0,0,0,1
67.34272,489.5474,0,-406.9141,0.946134,0.946134,0.346069,542.4579,0.25,-426.3083,56.03236,0,-0.4329,0,0.9015,489.5474,0,1,0,0,-0.9015,0,-0.4329,-406.9141,0,0,0,1
67.35338,489.7728,0,-407.0223,0.947458,0.947458,0.346069,542.4579,0.25,-426.3083,55.78361,0,-0.4329,0,0.9014,489.7728,0,1,0,0,-0.9014,0,-0.4329,-407.0223,0,0,0,1
67.36784,489.9981,0,-407.1305,0.948809,0.948809,0.346069,542.4579,0.25,-426.3083,55.53487,0,-0.433,0,0.9014,489.9981,0,1,0,0,-0.9014,0,-0.433,-407.1305,0,0,0,1
67.38017,490.4488,0,-407.347,0.951512,0.951512,0.353394,542.4579,0.25,-426.3083,55.03736,0,-0.4331,0,0.9014,490.4488,0,1,0,0,-0.9014,0,-0.4331,-407.347,0,0,0,1
67.38843,490.4488,0,-407.347,0.951512,0.951512,0.353394,542.4579,0.25,-426.3083,55.03736,0,-0.4331,0,0.9014,490.4488,0,1,0,0,-0.9014,0,-0.4331,-407.347,0,0,0,1
67.39676,490.6741,0,-407.4553,0.952891,0.952891,0.401001,542.4579,0.25,-426.3083,54.78867,0,-0.4331,0,0.9013,490.6741,0,1,0,0,-0.9013,0,-0.4331,-407.4553,0,0,0,1
67.4077,490.8995,0,-407.5637,0.954324,0.954324,0.441284,542.4579,0.25,-426.3083,54.53993,0,-0.4332,0,0.9013,490.8995,0,1,0,0,-0.9013,0,-0.4332,-407.5637,0,0,0,1
