time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
195.2454,30.84591,0,-1103.855,1.492266,1.492266,0.302124,-32.28038,0.25,-826.8574,283.8004,0,0.3448,0,0.9387,30.8459,0,1,0,0,-0.9387,0,0.3448,-1103.855,0,0,0,1
195.2565,31.08058,0,-1103.769,1.488138,1.488138,0.393677,-32.28038,0.25,-826.8574,283.7685,0,0.3447,0,0.9387,31.0806,0,1,0,0,-0.9387,0,0.3447,-1103.769,0,0,0,1
195.2666,31.31527,0,-1103.683,1.483954,1.483954,0.441284,-32.28038,0.25,-826.8574,283.7368,0,0.3446,0,0.9387,31.3153,0,1,0,0,-0.9387,0,0.3446,-1103.683,0,0,0,1
195.2779,31.54996,0,-1103.596,1.479934,1.479934,0.49623,-32.28038,0.25,-826.8574,283.7053,0,0.3446,0,0.9388,31.55,0,1,0,0,-0.9388,0,0.3446,-1103.596,0,0,0,1
195.2888,31.78466,0,-1103.51,1.475927,1.475927,0.558486,-32.28038,0.25,-826.8574,283.6741,0,0.3445,0,0.9388,31.7847,0,1,0,0,-0.9388,0,0.3445,-1103.51,0,0,0,1
195.3003,32.25409,0,-1103.338,1.467913,1.467913,0.595107,-32.28038,0.25,-826.8574,283.6124,0,0.3443,0,0.9389,32.2541,0,1,0,0,-0.9389,0,0.3443,-1103.338,0,0,0,1
195.3109,32.48881,0,-1103.252,1.463906,1.463906,0.609756,-32.28038,0.25,-826.8574,283.5819,0,0.3442,0,0.9389,32.4888,0,1,0,0,-0.9389,0,0.3442,-1103.252,0,0,0,1
195.3222,32.72355,0,-1103.166,1.459901,1.459901,0.609756,-32.28038,0.25,-826.8574,283.5516,0,0.3441,0,0.9389,32.7236,0,1,0,0,-0.9389,0,0.3441,-1103.166,0,0,0,1
195.3334,32.95829,0,-1103.08,1.456024,1.456024,0.609756,-32.28038,0.25,-826.8574,283.5217,0,0.344,0,0.939,32.9583,0,1,0,0,-0.939,0,0.344,-1103.08,0,0,0,1
195.3446,33.19305,0,-1102.994,1.452146,1.452146,0.609756,-32.28038,0.25,-826.8574,283.4919,0,0.3439,0,0.939,33.1931,0,1,0,0,-0.939,0,0.3439,-1102.994,0,0,0,1
195.3554,33.42781,0,-1102.908,1.448267,1.448267,0.609756,-32.28038,0.25,-826.8574,283.4624,0,0.3438,0,0.9391,33.4278,0,1,0,0,-0.9391,0,0.3438,-1102.908,0,0,0,1
195.3667,33.66258,0,-1102.822,1.444391,1.444391,0.609756,-32.28038,0.25,-826.8574,283.4331,0,0.3437,0,0.9391,33.6626,0,1,0,0,-0.9391,0,0.3437,-1102.822,0,0,0,1
195.3786,33.89737,0,-1102.736,1.440514,1.440514,0.609756,-32.28038,0.25,-826.8574,283.4041,0,0.3436,0,0.9391,33.8974,0,1,0,0,-0.9391,0,0.3436,-1102.736,0,0,0,1
195.3888,34.13216,0,-1102.651,1.436766,1.436766,0.609756,-32.28038,0.25,-826.8574,283.3753,0,0.3435,0,0.9392,34.1322,0,1,0,0,-0.9392,0,0.3435,-1102.651,0,0,0,1
195.3999,34.36695,0,-1102.565,1.433017,1.433017,0.609756,-32.28038,0.25,-826.8574,283.3468,0,0.3434,0,0.9392,34.367,0,1,0,0,-0.9392,0,0.3434,-1102.565,0,0,0,1
195.4147,34.83658,0,-1102.393,1.425522,1.425522,0.609756,-32.28038,0.25,-826.8574,283.2904,0,0.3432,0,0.9393,34.8366,0,1,0,0,-0.9393,0,0.3432,-1102.393,0,0,0,1
195.4219,35.07141,0,-1102.307,1.421775,1.421775,0.609756,-32.28038,0.25,-826.8574,283.2626,0,0.3431,0,0.9393,35.0714,0,1,0,0,-0.9393,0,0.3431,-1102.307,0,0,0,1
195.4333,35.30625,0,-1102.222,1.418155,1.418155,0.609756,-32.28038,0.25,-826.8574,283.2351,0,0.343,0,0.9393,35.3063,0,1,0,0,-0.9393,0,0.343,-1102.222,0,0,0,1
195.4442,35.54109,0,-1102.136,1.414536,1.414536,0.609756,-32.28038,0.25,-826.8574,283.2078,0,0.3429,0,0.9394,35.5411,0,1,0,0,-0.9394,0,0.3429,-1102.136,0,0,0,1
195.4554,35.77595,0,-1102.05,1.411033,1.411033,0.609756,-32.28038,0.25,-826.8574,283.1807,0,0.3428,0,0.9394,35.776,0,1,0,0,-0.9394,0,0.3428,-1102.05,0,0,0,1
195.4667,36.01081,0,-1101.965,1.407415,1.407415,0.609756,-32.28038,0.25,-826.8574,283.1539,0,0.3427,0,0.9395,36.0108,0,1,0,0,-0.9395,0,0.3427,-1101.965,0,0,0,1
195.4815,36.48057,0,-1101.793,1.400307,1.400307,0.609756,-32.28038,0.25,-826.8574,283.1009,0,0.3425,0,0.9395,36.4806,0,1,0,0,-0.9395,0,0.3425,-1101.793,0,0,0,1
195.4919,36.71546,0,-1101.708,1.396817,1.396817,0.609756,-32.28038,0.25,-826.8574,283.0749,0,0.3424,0,0.9396,36.7155,0,1,0,0,-0.9396,0,0.3424,-1101.708,0,0,0,1
195.5002,36.95036,0,-1101.622,1.393443,1.393443,0.609756,-32.28038,0.25,-826.8574,283.049,0,0.3423,0,0.9396,36.9504,0,1,0,0,-0.9396,0,0.3423,-1101.622,0,0,0,1
195.5112,37.18527,0,-1101.537,1.389954,1.389954,0.609756,-32.28038,0.25,-826.8574,283.0234,0,0.3422,0,0.9396,37.1853,0,1,0,0,-0.9396,0,0.3422,-1101.537,0,0,0,1
195.5226,37.42019,0,-1101.451,1.386467,1.386467,0.609756,-32.28038,0.25,-826.8574,282.998,0,0.3421,0,0.9397,37.4202,0,1,0,0,-0.9397,0,0.3421,-1101.451,0,0,0,1
195.5334,37.65512,0,-1101.366,1.383119,1.383119,0.61708,-32.28038,0.25,-826.8574,282.973,0,0.342,0,0.9397,37.6551,0,1,0,0,-0.9397,0,0.342,-1101.366,0,0,0,1
195.5445,37.89005,0,-1101.28,1.379631,1.379631,0.653701,-32.28038,0.25,-826.8574,282.948,0,0.3419,0,0.9398,37.8901,0,1,0,0,-0.9398,0,0.3419,-1101.28,0,0,0,1
195.5557,38.125,0,-1101.195,1.376386,1.376386,0.712295,-32.28038,0.25,-826.8574,282.9234,0,0.3417,0,0.9398,38.125,0,1,0,0,-0.9398,0,0.3417,-1101.195,0,0,0,1
