time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
113.9493,674.924,0,-459.5563,0.713118,-0.713118,0.009155,615.915,0.25,-449.8691,59.51206,0,0.2445,0,-0.9697,674.924,0,1,0,0,0.9697,0,0.2445,-459.5563,0,0,0,1
113.9605,674.4391,0,-459.4341,0.69894,-0.69894,0.009155,615.915,0.25,-449.8691,59.0139,0,0.2445,0,-0.9697,674.4391,0,1,0,0,0.9697,0,0.2445,-459.4341,0,0,0,1
113.9682,674.4391,0,-459.434,0.69888,-0.69888,0.009155,615.915,0.25,-449.8691,59.01396,0,0.2445,0,-0.9697,674.4391,0,1,0,0,0.9697,0,0.2445,-459.434,0,0,0,1
113.9777,674.1967,0,-459.3729,0.691817,-0.691817,0.009155,615.915,0.25,-449.8691,58.76492,0,0.2445,0,-0.9697,674.1967,0,1,0,0,0.9697,0,0.2445,-459.3729,0,0,0,1
113.9886,673.9543,0,-459.3118,0.684723,-0.684723,0.009155,615.915,0.25,-449.8691,58.5159,0,0.2445,0,-0.9697,673.9543,0,1,0,0,0.9697,0,0.2445,-459.3118,0,0,0,1
114,673.7119,0,-459.2507,0.67763,-0.67763,0.009155,615.915,0.25,-449.8691,58.26688,0,0.2445,0,-0.9697,673.7119,0,1,0,0,0.9697,0,0.2445,-459.2507,0,0,0,1
114.011,673.227,0,-459.1284,0.663429,-0.663429,0.009155,615.915,0.25,-449.8691,57.76886,0,0.2445,0,-0.9697,673.227,0,1,0,0,0.9697,0,0.2445,-459.1284,0,0,0,1
114.0223,672.9846,0,-459.0673,0.656306,-0.656306,0.009155,615.915,0.25,-449.8691,57.51986,0,0.2445,0,-0.9697,672.9846,0,1,0,0,0.9697,0,0.2445,-459.0673,0,0,0,1
114.0333,672.7421,0,-459.0062,0.649242,-0.649242,0.009155,615.915,0.25,-449.8691,57.27088,0,0.2445,0,-0.9697,672.7421,0,1,0,0,0.9697,0,0.2445,-459.0062,0,0,0,1
114.0447,672.4996,0,-458.945,0.642119,-0.642119,0.009155,615.915,0.25,-449.8691,57.02184,0,0.2445,0,-0.9697,672.4996,0,1,0,0,0.9697,0,0.2445,-458.945,0,0,0,1
114.0555,672.2573,0,-458.8839,0.635055,-0.635055,0.009155,615.915,0.25,-449.8691,56.77294,0,0.2445,0,-0.9697,672.2573,0,1,0,0,0.9697,0,0.2445,-458.8839,0,0,0,1
114.0703,671.7724,0,-458.7617,0.620855,-0.620855,0.009155,615.915,0.25,-449.8691,56.27504,0,0.2445,0,-0.9697,671.7724,0,1,0,0,0.9697,0,0.2445,-458.7617,0,0,0,1
114.0799,671.7724,0,-458.7617,0.620855,-0.620855,0.009155,615.915,0.25,-449.8691,56.27504,0,0.2445,0,-0.9697,671.7724,0,1,0,0,0.9697,0,0.2445,-458.7617,0,0,0,1
