time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
50.74183,203.5433,0,-180.438,2.101425,2.101425,-2.415197,205.3435,0.25,16.65362,196.8477,0,-0.8366,0,0.5478,203.5433,0,1,0,0,-0.5478,0,-0.8366,-180.438,0,0,0,1
50.75217,203.6803,0,-180.6471,2.103216,2.103216,-2.558019,205.3435,0.25,16.65362,197.0558,0,-0.8364,0,0.5482,203.6803,0,1,0,0,-0.5482,0,-0.8364,-180.6471,0,0,0,1
50.76296,203.8174,0,-180.8561,2.104934,2.104934,-2.631269,205.3435,0.25,16.65362,197.2639,0,-0.8361,0,0.5485,203.8174,0,1,0,0,-0.5485,0,-0.8361,-180.8561,0,0,0,1
50.77444,203.9547,0,-181.0651,2.106496,2.106496,-2.726483,205.3435,0.25,16.65362,197.472,0,-0.8359,0,0.5489,203.9547,0,1,0,0,-0.5489,0,-0.8359,-181.0651,0,0,0,1
50.78712,204.092,0,-181.274,2.107939,2.107939,-2.799726,205.3435,0.25,16.65362,197.6801,0,-0.8356,0,0.5493,204.092,0,1,0,0,-0.5493,0,-0.8356,-181.274,0,0,0,1
50.79692,204.2294,0,-181.4828,2.109259,2.109259,-2.869306,205.3435,0.25,16.65362,197.8883,0,-0.8353,0,0.5498,204.2294,0,1,0,0,-0.5498,0,-0.8353,-181.4828,0,0,0,1
50.81202,204.5046,0,-181.9003,2.111502,2.111502,-2.891278,205.3435,0.25,16.65362,198.3048,0,-0.8348,0,0.5506,204.5046,0,1,0,0,-0.5506,0,-0.8348,-181.9003,0,0,0,1
50.82253,204.6424,0,-182.1089,2.112459,2.112459,-2.891278,205.3435,0.25,16.65362,198.513,0,-0.8345,0,0.551,204.6424,0,1,0,0,-0.551,0,-0.8345,-182.1089,0,0,0,1
50.83072,204.7802,0,-182.3174,2.113284,2.113284,-2.891278,205.3435,0.25,16.65362,198.7213,0,-0.8342,0,0.5514,204.7802,0,1,0,0,-0.5514,0,-0.8342,-182.3174,0,0,0,1
50.83891,204.7802,0,-182.3174,2.113284,2.113284,-2.891278,205.3435,0.25,16.65362,198.7213,0,-0.8342,0,0.5514,204.7802,0,1,0,0,-0.5514,0,-0.8342,-182.3174,0,0,0,1
