time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
95.97661,986.7076,0,-541.3425,1.821739,1.821739,0.056763,951.8359,0.25,-586.7365,56.89153,0,-0.8726,0,-0.4885,986.7076,0,1,0,0,0.4885,0,-0.8726,-541.3425,0,0,0,1
95.98782,986.5856,0,-541.5606,1.821793,1.821793,0.108032,951.8359,0.25,-586.7365,56.64415,0,-0.8726,0,-0.4885,986.5856,0,1,0,0,0.4885,0,-0.8726,-541.5606,0,0,0,1
95.99869,986.4634,0,-541.7787,1.821981,1.821981,0.133667,951.8359,0.25,-586.7365,56.39673,0,-0.8726,0,-0.4885,986.4634,0,1,0,0,0.4885,0,-0.8726,-541.7787,0,0,0,1
96.01103,986.2192,0,-542.215,1.822117,1.822117,0.181274,951.8359,0.25,-586.7365,55.90207,0,-0.8725,0,-0.4886,986.2192,0,1,0,0,0.4886,0,-0.8725,-542.215,0,0,0,1
96.0245,986.097,0,-542.4332,1.8222,1.8222,0.203247,951.8359,0.25,-586.7365,55.65475,0,-0.8725,0,-0.4886,986.097,0,1,0,0,0.4886,0,-0.8725,-542.4332,0,0,0,1
96.03282,985.9749,0,-542.6513,1.822307,1.822307,0.232544,951.8359,0.25,-586.7365,55.40746,0,-0.8725,0,-0.4886,985.9749,0,1,0,0,0.4886,0,-0.8725,-542.6513,0,0,0,1
96.04297,985.8527,0,-542.8694,1.822526,1.822526,0.250855,951.8359,0.25,-586.7365,55.16012,0,-0.8725,0,-0.4887,985.8527,0,1,0,0,0.4887,0,-0.8725,-542.8694,0,0,0,1
96.05413,985.7306,0,-543.0876,1.822609,1.822609,0.254517,951.8359,0.25,-586.7365,54.91291,0,-0.8724,0,-0.4887,985.7306,0,1,0,0,0.4887,0,-0.8724,-543.0876,0,0,0,1
96.06541,985.6083,0,-543.3057,1.822829,1.822829,0.254517,951.8359,0.25,-586.7365,54.66567,0,-0.8724,0,-0.4888,985.6083,0,1,0,0,0.4888,0,-0.8724,-543.3057,0,0,0,1
96.07646,985.4861,0,-543.5237,1.823101,1.823101,0.254517,951.8359,0.25,-586.7365,54.41845,0,-0.8724,0,-0.4888,985.4861,0,1,0,0,0.4888,0,-0.8724,-543.5237,0,0,0,1
96.08759,985.364,0,-543.7418,1.823184,1.823184,0.254517,951.8359,0.25,-586.7365,54.17138,0,-0.8724,0,-0.4888,985.364,0,1,0,0,0.4888,0,-0.8724,-543.7418,0,0,0,1
96.09905,985.2418,0,-543.9599,1.823427,1.823427,0.254517,951.8359,0.25,-586.7365,53.92421,0,-0.8724,0,-0.4889,985.2418,0,1,0,0,0.4889,0,-0.8724,-543.9599,0,0,0,1
96.10975,985.1195,0,-544.178,1.823646,1.823646,0.254517,951.8359,0.25,-586.7365,53.67707,0,-0.8723,0,-0.4889,985.1195,0,1,0,0,0.4889,0,-0.8723,-544.178,0,0,0,1
96.12083,984.875,0,-544.6141,1.824139,1.824139,0.254517,951.8359,0.25,-586.7365,53.18287,0,-0.8723,0,-0.489,984.875,0,1,0,0,0.489,0,-0.8723,-544.6141,0,0,0,1
