time,pos_x,pos_y,pos_z,distFromRoadCenter,signedDistFromRoadCenter,wheelAngle,obstacle_pos_x,obstacle_pos_y,obstacle_pos_z,distance_to_obstacle,brake_position,simplecar_4x4_R0C0,simplecar_4x4_R0C1,simplecar_4x4_R0C2,simplecar_4x4_R0C3,simplecar_4x4_R1C0,simplecar_4x4_R1C1,simplecar_4x4_R1C2,simplecar_4x4_R1C3,simplecar_4x4_R2C0,simplecar_4x4_R2C1,simplecar_4x4_R2C2,simplecar_4x4_R2C3,simplecar_4x4_R3C0,simplecar_4x4_R3C1,simplecar_4x4_R3C2,simplecar_4x4_R3C3
200.5534,142.5214,0,-1143.971,2.122948,2.122948,-0.642707,174.1542,0.25,-1191.577,56.81016,0,-0.7413,0,0.6712,142.5214,0,1,0,0,-0.6712,0,-0.7413,-1143.971,0,0,0,1
200.5644,142.6893,0,-1144.157,2.12119,2.12119,-0.591438,174.1542,0.25,-1191.577,56.56301,0,-0.7412,0,0.6712,142.6893,0,1,0,0,-0.6712,0,-0.7412,-1144.157,0,0,0,1
200.5762,142.8571,0,-1144.342,2.119428,2.119428,-0.521858,174.1542,0.25,-1191.577,56.31587,0,-0.7412,0,0.6713,142.8571,0,1,0,0,-0.6713,0,-0.7412,-1144.342,0,0,0,1
200.5871,143.0249,0,-1144.527,2.117625,2.117625,-0.47425,174.1542,0.25,-1191.577,56.06875,0,-0.7411,0,0.6714,143.0249,0,1,0,0,-0.6714,0,-0.7411,-1144.527,0,0,0,1
200.5986,143.1928,0,-1144.713,2.11581,2.11581,-0.422981,174.1542,0.25,-1191.577,55.82164,0,-0.7411,0,0.6714,143.1928,0,1,0,0,-0.6714,0,-0.7411,-1144.713,0,0,0,1
200.6089,143.3607,0,-1144.898,2.114007,2.114007,-0.357063,174.1542,0.25,-1191.577,55.57457,0,-0.741,0,0.6715,143.3607,0,1,0,0,-0.6715,0,-0.741,-1144.898,0,0,0,1
200.62,143.6964,0,-1145.268,2.110447,2.110447,-0.302131,174.1542,0.25,-1191.577,55.08047,0,-0.741,0,0.6715,143.6964,0,1,0,0,-0.6715,0,-0.741,-1145.268,0,0,0,1
200.6309,143.8643,0,-1145.453,2.108449,2.108449,-0.228882,174.1542,0.25,-1191.577,54.83366,0,-0.7409,0,0.6716,143.8643,0,1,0,0,-0.6716,0,-0.7409,-1145.453,0,0,0,1
200.6433,144.0322,0,-1145.639,2.106577,2.106577,-0.133667,174.1542,0.25,-1191.577,54.58678,0,-0.7409,0,0.6716,144.0322,0,1,0,0,-0.6716,0,-0.7409,-1145.639,0,0,0,1
200.6533,144.2001,0,-1145.824,2.104706,2.104706,-0.064087,174.1542,0.25,-1191.577,54.33992,0,-0.7409,0,0.6716,144.2001,0,1,0,0,-0.6716,0,-0.7409,-1145.824,0,0,0,1
